representative_exercise_id,stable_code,name_ko,name_en,source_name,source_name_en,exercise_family_code,primary_movement_pattern_code,training_type_code,body_focus_code,target_muscle_status,primary_body_area_codes,secondary_body_area_codes,body_area_status,equipment_codes,location_codes,setup_condition_ko,difficulty_code,beginner_suitable,recovery_eligible,difficulty_status,fitt_template_id,timing_mode_code,fitt_default_sets,fitt_default_reps,fitt_default_work_seconds,fitt_default_rest_seconds,fitt_default_transition_seconds,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,instruction_summary_ko,form_cues_ko,instruction_content_version,review_status_code,source_track,source_identity,fitt_intensity_level,fitt_status,met_value,met_intensity_level,met_source,met_status,nex_exercise_ids,nex_exercise_count,taxonomy_review_status,taxonomy_reviewer,taxonomy_reviewed_at,catalog_status
REX-000071,cardio_gait_machine_rex_000071,스텝밀,walking on stepmill,walking on stepmill,walking on stepmill,CARDIO,GAIT,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,MACHINE,GYM,,INTERMEDIATE,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,스텝밀 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."", ""천천히 시작해 편안한 리듬을 찾는다."", ""시선을 앞에 두고 발을 안정적으로 디딘다."", ""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2311,MODERATE,APPROVED,9.3,VIGOROUS,ADULT_COMPENDIUM_2024;activity_code=02065;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000151""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000072,cardio_elliptical_elliptical_machine,일립티컬,walk elliptical cross trainer,walk elliptical cross trainer,walk elliptical cross trainer,CARDIO,ELLIPTICAL,CARDIO,CARDIO,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,ELLIPTICAL_MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,일립티컬 운동은 발판과 손잡이를 함께 사용해 일정한 리듬으로 움직이는 유산소 운동입니다.,"[""발판과 손잡이를 확인하고 양발을 안정적으로 올린다."", ""천천히 페달을 움직이며 편한 리듬을 찾는다."", ""시선을 앞에 두고 손잡이는 가볍게 잡는다."", ""속도와 저항을 낮추며 발판에서 안전하게 내린다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2141,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02048;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000144""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000073,roller_back_stretch_mobility_stretch_foam_roller,롤러 등 스트레칭,roller back stretch,roller back stretch,roller back stretch,ROLLER_BACK_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""UPPER_BACK""]","[""LOWER_BACK""]",APPROVED,FOAM_ROLLER,HOME|GYM,,INTERMEDIATE,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,롤러 등 스트레칭 운동은 상부 등 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2208,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000147""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000074,roller_hip_stretch_mobility_stretch_foam_roller,롤러 둔근 스트레칭,roller hip stretch,roller hip stretch,roller hip stretch,ROLLER_HIP_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""HIP""]","[""LOWER_BACK""]",APPROVED,FOAM_ROLLER,HOME|GYM,,INTERMEDIATE,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,롤러 둔근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2202,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000145""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000075,rotation_variant_core_brace_cable_machine,회전형 크런치,Cable Woodchoppers,Cable Woodchoppers,Cable Woodchoppers,ROTATION_VARIANT,CORE_BRACE,STRENGTH,CORE,APPROVED,"[""ABDOMEN""]","[""LOWER_BACK"",""SHOULDER""]",APPROVED,CABLE_MACHINE,GYM,,INTERMEDIATE,false,false,APPROVED,FITT-CORE-STABILITY-V1,DURATION,2-3,,30-45,45-60,,,30,90,15,회전형 크런치 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."", ""배 주변에 가볍게 힘을 주고 숨을 쉰다."", ""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."", ""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,wger,145,LIGHT_MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000096"", ""NEX-000099"", ""NEX-000187""]",3,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000076,row_variant_horizontal_pull_cable_machine,로우,Seated Cable Row,Seated Cable Row,Seated Cable Row,ROW_VARIANT,HORIZONTAL_PULL,STRENGTH,BACK,APPROVED,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]",APPROVED,CABLE_MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-COMPOUND-PULL-V1,REPS,3,8-12,,90,,4,,90,15,로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."", ""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."", ""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."", ""팔을 천천히 펴며 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,wger,1117,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000183"", ""NEX-000184"", ""NEX-000185"", ""NEX-000196""]",4,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000077,runners_stretch_mobility_stretch_bodyweight,러너스 스트레칭,runners stretch,runners stretch,runners stretch,RUNNERS_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,러너스 스트레칭 운동은 발목과 발·무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1585,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000136""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000078,scapular_pull_up_vertical_pull_bodyweight_pull_up_bar,스캐풀라 풀업,scapular pull-up,scapular pull-up,scapular pull-up,SCAPULAR_PULL_UP,VERTICAL_PULL,STRENGTH,BACK,APPROVED,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",APPROVED,BODYWEIGHT|PULL_UP_BAR,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-COMPOUND-PULL-V1,REPS,3,8-12,,90,,4,,90,15,스캐풀라 풀업 운동은 팔꿈치를 아래로 당기며 등을 사용하는 운동입니다.,"[""손잡이를 안정적으로 잡고 몸을 준비한다."", ""어깨를 내린 채 팔꿈치를 아래로 당긴다."", ""조절할 수 있는 범위까지만 당긴다."", ""팔을 천천히 펴며 시작 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0688,MODERATE,APPROVED,6.5,VIGOROUS,ADULT_COMPENDIUM_2024;activity_code=02057;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000078""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000079,seated_cable_row_horizontal_pull_cable_machine,시티드 케이블 로우,cable seated row,cable seated row,cable seated row,SEATED_CABLE_ROW,HORIZONTAL_PULL,STRENGTH,BACK,APPROVED,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",APPROVED,CABLE_MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-COMPOUND-PULL-V1,REPS,3,8-12,,90,,4,,90,15,시티드 케이블 로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."", ""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."", ""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."", ""팔을 천천히 펴며 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0861,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000013"", ""NEX-000014"", ""NEX-000015"", ""NEX-000022"", ""NEX-000024"", ""NEX-000093""]",6,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000080,seated_calf_raise_isolation_barbell,시티드 카프 레이즈,barbell seated calf raise,barbell seated calf raise,barbell seated calf raise,SEATED_CALF_RAISE,ISOLATION,STRENGTH,CALVES,APPROVED,"[""ANKLE_FOOT""]","[""KNEE""]",APPROVED,BARBELL,GYM,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,BEGINNER,false,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,시티드 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0088,MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000007"", ""NEX-000070"", ""NEX-000120"", ""NEX-000153"", ""NEX-000188""]",5,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000081,seated_calf_stretch_mobility_stretch_bodyweight,앉아서 종아리 스트레칭,seated calf stretch (male),seated calf stretch (male),seated calf stretch (male),SEATED_CALF_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""ANKLE_FOOT""]","[""KNEE""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,앉아서 종아리 스트레칭 운동은 발목과 발 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1390,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000124""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000082,seated_glute_stretch_mobility_stretch_bodyweight,앉아서 둔근 스트레칭,seated glute stretch,seated glute stretch,seated glute stretch,SEATED_GLUTE_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""HIP""]","[""KNEE""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,앉아서 둔근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1424,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000126""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000083,seated_leg_curl_knee_flexion_machine,레그 컬,lever seated leg curl,lever seated leg curl,lever seated leg curl,SEATED_LEG_CURL,KNEE_FLEXION,STRENGTH,HAMSTRINGS,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,레그 컬 운동은 다리를 굽혔다 펴며 허벅지 뒤쪽을 사용하는 운동입니다.,"[""기구에 앉아 몸과 기구의 위치를 맞춘다."", ""다리를 천천히 굽힌다."", ""조절할 수 있는 범위에서 잠시 멈춘다."", ""천천히 다리를 되돌린다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0599,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000065"", ""NEX-000071"", ""NEX-000081"", ""NEX-000082"", ""NEX-000087"", ""NEX-000156"", ""NEX-000180"", ""NEX-000191"", ""NEX-000202""]",9,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000084,seated_lower_back_stretch_mobility_stretch_bodyweight,앉아서 허리 스트레칭,seated lower back stretch,seated lower back stretch,seated lower back stretch,SEATED_LOWER_BACK_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""LOWER_BACK""]","[""UPPER_BACK"",""ABDOMEN""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,앉아서 허리 스트레칭 운동은 허리 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0690,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000079""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000085,seated_piriformis_stretch_mobility_stretch_bodyweight,앉아서 이상근 스트레칭,seated piriformis stretch,seated piriformis stretch,seated piriformis stretch,SEATED_PIRIFORMIS_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""HIP""]","[""KNEE""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,앉아서 이상근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2567,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000157""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000086,seated_shoulder_press_vertical_push_dumbbell,숄더 프레스,dumbbell seated shoulder press,dumbbell seated shoulder press,dumbbell seated shoulder press,SEATED_SHOULDER_PRESS,VERTICAL_PUSH,STRENGTH,SHOULDERS,APPROVED,"[""SHOULDER""]","[""ELBOW""]",APPROVED,DUMBBELL,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-COMPOUND-PUSH-V1,REPS,3,8-12,,90,,4,,90,15,숄더 프레스 운동은 팔을 위로 밀어 어깨를 사용하는 운동입니다.,"[""등과 발 또는 엉덩이를 안정적으로 둔다."", ""손잡이나 기구를 어깨 가까이에 준비한다."", ""허리를 꺾지 않고 편한 범위에서 위로 밀어낸다."", ""천천히 시작 위치로 내려온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0405,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000043"", ""NEX-000044"", ""NEX-000055"", ""NEX-000056"", ""NEX-000101"", ""NEX-000163"", ""NEX-000198"", ""NEX-000200"", ""NEX-000207""]",9,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000087,seated_wide_angle_stretch_mobility_stretch_bodyweight,시티드 와이드 앵글 스트레칭,seated wide angle pose sequence,seated wide angle pose sequence,seated wide angle pose sequence,SEATED_WIDE_ANGLE_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""HIP"",""KNEE""]",[],APPROVED,BODYWEIGHT,HOME|GYM,,INTERMEDIATE,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,시티드 와이드 앵글 스트레칭 운동은 고관절·무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1587,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000137""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000088,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,옆으로 누워 대퇴사두근 스트레칭,lying (side) quads stretch,lying (side) quads stretch,lying (side) quads stretch,SIDE_LYING_QUADRICEPS_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,옆으로 누워 대퇴사두근 스트레칭 운동은 무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0613,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000072""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000089,side_wrist_pull_stretch_mobility_stretch_bodyweight,손목 당기기 스트레칭,side wrist pull stretch,side wrist pull stretch,side wrist pull stretch,SIDE_WRIST_PULL_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""WRIST_HAND""]","[""ELBOW""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,손목 당기기 스트레칭 운동은 손목과 손 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0721,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000084""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000090,spine_core_brace_core_brace_mat,버드독,네발기기 자세에서 팔 다리 들기,네발기기 자세에서 팔 다리 들기,네발기기 자세에서 팔 다리 들기,SPINE_CORE_BRACE,CORE_BRACE,STRENGTH,CORE,APPROVED,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]",APPROVED,MAT,HOME,,BEGINNER,false,false,APPROVED,FITT-CORE-STABILITY-V1,DURATION,2-3,,30-45,45-60,,,30,90,15,버드독 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."", ""배 주변에 가볍게 힘을 주고 숨을 쉰다."", ""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."", ""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,ce0ab5a88d5e6c4243b2a910aa53ecff3aa783c716fa193711a1a6e44542b3a0,LIGHT_MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000179""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
