exercise_id,old_rule_match,new_rule_id,missing_rule,new_rule_created,review_required,comment
NEX-000075,LEGACY-RULE-0007|LEGACY-RULE-0012|LEGACY-RULE-0017|LEGACY-RULE-0020|LEGACY-RULE-0033|LEGACY-RULE-0034|LEGACY-RULE-0057|LEGACY-RULE-0071|LEGACY-RULE-0072|LEGACY-RULE-0080|LEGACY-RULE-0081|LEGACY-RULE-0087|LEGACY-RULE-0088|LEGACY-RULE-0096|LEGACY-RULE-0097|LEGACY-RULE-0102|LEGACY-RULE-0103|LEGACY-RULE-0136|LEGACY-RULE-0137|LEGACY-RULE-0152|LEGACY-RULE-0153|LEGACY-RULE-0174|LEGACY-RULE-0175|LEGACY-RULE-0179|LEGACY-RULE-0180|LEGACY-RULE-0200|LEGACY-RULE-0201|LEGACY-RULE-0218|LEGACY-RULE-0221|LEGACY-RULE-0222|LEGACY-RULE-0232|LEGACY-RULE-0233|LEGACY-RULE-0245|LEGACY-RULE-0246|LEGACY-RULE-0247,SRV2-NEW-0059|SRV2-NEW-0061|SRV2-NEW-0063,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000076,LEGACY-RULE-0003|LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0149|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0215|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0002|SRV2-NEW-0004|SRV2-NEW-0006|SRV2-NEW-0007,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000077,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000078,LEGACY-RULE-0008|LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0040|LEGACY-RULE-0041|LEGACY-RULE-0049|LEGACY-RULE-0050|LEGACY-RULE-0051|LEGACY-RULE-0052|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0083|LEGACY-RULE-0084|LEGACY-RULE-0115|LEGACY-RULE-0123|LEGACY-RULE-0124|LEGACY-RULE-0154|LEGACY-RULE-0166|LEGACY-RULE-0167|LEGACY-RULE-0191|LEGACY-RULE-0206|LEGACY-RULE-0207|LEGACY-RULE-0208|LEGACY-RULE-0225|LEGACY-RULE-0226|LEGACY-RULE-0238|LEGACY-RULE-0239|LEGACY-RULE-0259|LEGACY-RULE-0260|LEGACY-RULE-0277|LEGACY-RULE-0278,SRV2-NEW-0071|SRV2-NEW-0073|SRV2-NEW-0074|SRV2-NEW-0076|SRV2-NEW-0078,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000079,LEGACY-RULE-0002|LEGACY-RULE-0030|LEGACY-RULE-0033|LEGACY-RULE-0034|LEGACY-RULE-0068|LEGACY-RULE-0071|LEGACY-RULE-0072|LEGACY-RULE-0080|LEGACY-RULE-0081|LEGACY-RULE-0087|LEGACY-RULE-0088|LEGACY-RULE-0093|LEGACY-RULE-0096|LEGACY-RULE-0097|LEGACY-RULE-0102|LEGACY-RULE-0103|LEGACY-RULE-0106|LEGACY-RULE-0107|LEGACY-RULE-0118|LEGACY-RULE-0119|LEGACY-RULE-0131|LEGACY-RULE-0132|LEGACY-RULE-0133|LEGACY-RULE-0136|LEGACY-RULE-0137|LEGACY-RULE-0152|LEGACY-RULE-0153|LEGACY-RULE-0162|LEGACY-RULE-0163|LEGACY-RULE-0174|LEGACY-RULE-0175|LEGACY-RULE-0176|LEGACY-RULE-0179|LEGACY-RULE-0180|LEGACY-RULE-0192|LEGACY-RULE-0197|LEGACY-RULE-0200|LEGACY-RULE-0201|LEGACY-RULE-0213|LEGACY-RULE-0214|LEGACY-RULE-0221|LEGACY-RULE-0222|LEGACY-RULE-0224|LEGACY-RULE-0229|LEGACY-RULE-0232|LEGACY-RULE-0233|LEGACY-RULE-0246|LEGACY-RULE-0247|LEGACY-RULE-0274,SRV2-NEW-0037|SRV2-NEW-0038|SRV2-NEW-0055|SRV2-NEW-0061|SRV2-NEW-0063,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000080,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000081,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0022|SRV2-NEW-0024|SRV2-NEW-0026,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000082,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0022|SRV2-NEW-0024|SRV2-NEW-0026,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000083,LEGACY-RULE-0040|LEGACY-RULE-0041|LEGACY-RULE-0049|LEGACY-RULE-0050|LEGACY-RULE-0051|LEGACY-RULE-0052|LEGACY-RULE-0083|LEGACY-RULE-0084|LEGACY-RULE-0123|LEGACY-RULE-0124|LEGACY-RULE-0166|LEGACY-RULE-0167|LEGACY-RULE-0206|LEGACY-RULE-0207|LEGACY-RULE-0225|LEGACY-RULE-0226|LEGACY-RULE-0238|LEGACY-RULE-0239|LEGACY-RULE-0259|LEGACY-RULE-0260|LEGACY-RULE-0277|LEGACY-RULE-0278|NO_EXACT_LEGACY_RULE,SRV2-NEW-0057|SRV2-NEW-0058|SRV2-NEW-0060,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000084,LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0159,SRV2-NEW-0045|SRV2-NEW-0047|SRV2-NEW-0065,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000085,LEGACY-RULE-0003|LEGACY-RULE-0069|LEGACY-RULE-0070|LEGACY-RULE-0094|LEGACY-RULE-0095|LEGACY-RULE-0116|LEGACY-RULE-0117|LEGACY-RULE-0134|LEGACY-RULE-0135|LEGACY-RULE-0149|LEGACY-RULE-0150|LEGACY-RULE-0151|LEGACY-RULE-0170|LEGACY-RULE-0171|LEGACY-RULE-0177|LEGACY-RULE-0178|LEGACY-RULE-0198|LEGACY-RULE-0199|LEGACY-RULE-0215|LEGACY-RULE-0216|LEGACY-RULE-0217|LEGACY-RULE-0230|LEGACY-RULE-0231|LEGACY-RULE-0252|LEGACY-RULE-0253|LEGACY-RULE-0266|LEGACY-RULE-0267|LEGACY-RULE-0275|LEGACY-RULE-0276,SRV2-NEW-0093|SRV2-NEW-0098|SRV2-NEW-0100,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000086,LEGACY-RULE-0008|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0106|LEGACY-RULE-0107|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0115|LEGACY-RULE-0118|LEGACY-RULE-0119|LEGACY-RULE-0131|LEGACY-RULE-0132|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0154|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0162|LEGACY-RULE-0163|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0191|LEGACY-RULE-0208|LEGACY-RULE-0213|LEGACY-RULE-0214|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0037|SRV2-NEW-0038|SRV2-NEW-0054|SRV2-NEW-0056|SRV2-NEW-0062,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000087,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0022|SRV2-NEW-0024|SRV2-NEW-0026,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000088,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000089,LEGACY-RULE-0035|LEGACY-RULE-0036|LEGACY-RULE-0039|LEGACY-RULE-0040|LEGACY-RULE-0041|LEGACY-RULE-0042|LEGACY-RULE-0043|LEGACY-RULE-0046|LEGACY-RULE-0047|LEGACY-RULE-0048|LEGACY-RULE-0049|LEGACY-RULE-0050|LEGACY-RULE-0051|LEGACY-RULE-0052|LEGACY-RULE-0060|LEGACY-RULE-0061|LEGACY-RULE-0064|LEGACY-RULE-0065|LEGACY-RULE-0073|LEGACY-RULE-0074|LEGACY-RULE-0082|LEGACY-RULE-0083|LEGACY-RULE-0084|LEGACY-RULE-0085|LEGACY-RULE-0086|LEGACY-RULE-0089|LEGACY-RULE-0090|LEGACY-RULE-0098|LEGACY-RULE-0099|LEGACY-RULE-0100|LEGACY-RULE-0101|LEGACY-RULE-0104|LEGACY-RULE-0105|LEGACY-RULE-0113|LEGACY-RULE-0114|LEGACY-RULE-0120|LEGACY-RULE-0121|LEGACY-RULE-0122|LEGACY-RULE-0123|LEGACY-RULE-0124|LEGACY-RULE-0127|LEGACY-RULE-0128|LEGACY-RULE-0129|LEGACY-RULE-0130|LEGACY-RULE-0138|LEGACY-RULE-0139|LEGACY-RULE-0166|LEGACY-RULE-0167|LEGACY-RULE-0168|LEGACY-RULE-0169|LEGACY-RULE-0172|LEGACY-RULE-0173|LEGACY-RULE-0181|LEGACY-RULE-0182|LEGACY-RULE-0183|LEGACY-RULE-0184|LEGACY-RULE-0202|LEGACY-RULE-0203|LEGACY-RULE-0206|LEGACY-RULE-0207|LEGACY-RULE-0209|LEGACY-RULE-0210|LEGACY-RULE-0211|LEGACY-RULE-0212|LEGACY-RULE-0225|LEGACY-RULE-0226|LEGACY-RULE-0234|LEGACY-RULE-0235|LEGACY-RULE-0238|LEGACY-RULE-0239|LEGACY-RULE-0256|LEGACY-RULE-0257|LEGACY-RULE-0258|LEGACY-RULE-0259|LEGACY-RULE-0260|LEGACY-RULE-0277|LEGACY-RULE-0278|LEGACY-RULE-0279|LEGACY-RULE-0280,SRV2-NEW-0046|SRV2-NEW-0058|SRV2-NEW-0060|SRV2-NEW-0064|SRV2-NEW-0066,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000090,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000091,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000092,LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0159,SRV2-NEW-0071|SRV2-NEW-0073|SRV2-NEW-0081,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000093,LEGACY-RULE-0008|LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0040|LEGACY-RULE-0041|LEGACY-RULE-0049|LEGACY-RULE-0050|LEGACY-RULE-0051|LEGACY-RULE-0052|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0083|LEGACY-RULE-0084|LEGACY-RULE-0115|LEGACY-RULE-0123|LEGACY-RULE-0124|LEGACY-RULE-0154|LEGACY-RULE-0166|LEGACY-RULE-0167|LEGACY-RULE-0191|LEGACY-RULE-0206|LEGACY-RULE-0207|LEGACY-RULE-0208|LEGACY-RULE-0225|LEGACY-RULE-0226|LEGACY-RULE-0238|LEGACY-RULE-0239|LEGACY-RULE-0259|LEGACY-RULE-0260|LEGACY-RULE-0277|LEGACY-RULE-0278,SRV2-NEW-0071|SRV2-NEW-0073|SRV2-NEW-0074|SRV2-NEW-0076|SRV2-NEW-0078,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000094,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000095,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000096,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000097,LEGACY-RULE-0007|LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0012|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0017|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0020|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0057|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0218|LEGACY-RULE-0245,SRV2-NEW-0086|SRV2-NEW-0088|SRV2-NEW-0090,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000098,LEGACY-RULE-0007|LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0012|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0017|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0020|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0057|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0218|LEGACY-RULE-0245,SRV2-NEW-0086|SRV2-NEW-0088|SRV2-NEW-0090,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000099,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
