record_type,catalog_version_code,stable_code,representative_exercise_id,name_ko,name_en,training_type_code,body_focus_code,primary_movement_pattern_code,difficulty_code,difficulty_status,timing_mode_code,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,equipment_codes,location_codes,primary_body_area_codes,secondary_body_area_codes,recovery_eligible,instruction_summary_ko,form_cues_ko,instruction_content_version,review_status_code,source_track,source_identity,production_eligible,allowed_experience_level_codes,fitt_template_ids_by_experience,fitt_mapping_exception_code,fitt_mapping_note,mapping_source_exercise_id,v1_exercise_ids,artifact_review_status_code,review_required,source_catalog_version_code,v1_exercise_id,v1_exercise_name_ko,v1_name_en,v1_source_name_en,v1_training_type_code,v1_body_focus_code,v1_primary_body_area_codes,v1_secondary_body_area_codes,v1_target_body_area_codes,v1_timing_mode_code,v1_default_sets,v1_default_reps,v1_default_work_seconds,v1_default_rest_seconds,v1_default_transition_seconds,v1_intensity_level,exercise_stable_code,source_review_status_code,alias_only
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,INTERMEDIATE,APPROVED,,,,,,,,,,,,,,,,,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-HINGE-INTERMEDIATE-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000104,밴드 스티프 레그 데드리프트,band stiff leg deadlift,band stiff leg deadlift,STRENGTH,GLUTES,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""HIP"",""KNEE"",""LOWER_BACK""]",REPS,3,8-12,,90,,MODERATE,barbell_straight_leg_deadlift_hip_dominant_barbell,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000105,밴드 리스트 컬,band wrist curl,band wrist curl,STRENGTH,FOREARMS,"[""WRIST_HAND""]","[""ELBOW""]","[""WRIST_HAND"",""ELBOW""]",REPS,3,10-15,,60-90,,MODERATE,wrist_curl_isolation_barbell,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000106,밴드 슈러그,band shrug,band shrug,STRENGTH,BACK,"[""UPPER_BACK""]","[""SHOULDER""]","[""UPPER_BACK"",""SHOULDER""]",REPS,3,10-15,,60-90,,MODERATE,dumbbell_shrug_isolation_dumbbell,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,INTERMEDIATE,APPROVED,,,,,,,,,,,,,,,,,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-HINGE-INTERMEDIATE-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000107,밴드 스트레이트 등 스티프 레그 데드리프트,band straight back stiff leg deadlift,band straight back stiff leg deadlift,STRENGTH,GLUTES,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""HIP"",""KNEE"",""LOWER_BACK""]",REPS,3,8-12,,90,,MODERATE,barbell_straight_leg_deadlift_hip_dominant_barbell,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000108,다이내믹 체스트 스트레칭,dynamic chest stretch (male),dynamic chest stretch (male),MOBILITY,MOBILITY,"[""CHEST""]","[""SHOULDER"",""UPPER_BACK""]","[""CHEST"",""SHOULDER"",""UPPER_BACK""]",DURATION,,,30-60,,15-30,LIGHT,dynamic_chest_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000109,케이블 원암 디클라인 체스트 플라이,cable one arm decline chest fly,cable one arm decline chest fly,STRENGTH,CHEST,"[""CHEST""]","[""SHOULDER""]","[""CHEST"",""SHOULDER""]",REPS,3,10-15,,60-90,,MODERATE,cable_fly_isolation_cable_machine,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000110,체스트 및 앞쪽 어깨 스트레칭,chest and front of shoulder stretch,chest and front of shoulder stretch,MOBILITY,MOBILITY,"[""CHEST"",""SHOULDER""]","[""UPPER_BACK""]","[""CHEST"",""SHOULDER"",""UPPER_BACK""]",DURATION,,,30-60,,15-30,LIGHT,chest_front_shoulder_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000111,광배근 스트레칭,kneeling lat stretch,kneeling lat stretch,MOBILITY,MOBILITY,"[""UPPER_BACK""]","[""SHOULDER"",""CHEST""]","[""UPPER_BACK"",""SHOULDER"",""CHEST""]",DURATION,,,30-60,,15-30,LIGHT,kneeling_lat_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,INTERMEDIATE,APPROVED,,,,,,,,,,,,,,,,,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000112,허리 스트레칭,lower back curl,lower back curl,STRENGTH,BACK,"[""LOWER_BACK""]","[""UPPER_BACK""]","[""LOWER_BACK"",""UPPER_BACK""]",DURATION,,,30-60,,15-30,LIGHT,lower_back_curl_core_brace_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOMETRIC-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOMETRIC-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000113,벽 짚고 한 팔 운동,one arm against wall,one arm against wall,STRENGTH,BACK,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]","[""UPPER_BACK"",""SHOULDER"",""ELBOW""]",REPS,3,8-12,,90,,MODERATE,one_arm_wall_lats_isolation_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000114,척추 스트레칭,spine stretch,spine stretch,MOBILITY,MOBILITY,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""UPPER_BACK"",""LOWER_BACK"",""ABDOMEN""]",DURATION,,,30-60,,15-30,LIGHT,spine_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000115,등 위쪽 스트레칭,upper back stretch,upper back stretch,MOBILITY,MOBILITY,"[""UPPER_BACK""]","[""SHOULDER"",""CHEST""]","[""UPPER_BACK"",""SHOULDER"",""CHEST""]",DURATION,,,30-60,,15-30,LIGHT,upper_back_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000116,발목 돌리기,ankle circles,ankle circles,MOBILITY,MOBILITY,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",DURATION,,,30-60,,15-30,LIGHT,ankle_circles_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000117,밴드 양발 카프 레이즈,band two legs calf raise - (band under both legs) v. 2,band two legs calf raise - (band under both legs) v. 2,STRENGTH,CALVES,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",REPS,3,10-15,,60-90,,MODERATE,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000118,맨몸 스탠딩 카프 레이즈,bodyweight standing calf raise,bodyweight standing calf raise,STRENGTH,CALVES,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",REPS,2,8-15,,60,,LIGHT_MODERATE,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000119,벽 짚고 종아리 스트레칭,calf stretch with hands against wall,calf stretch with hands against wall,MOBILITY,MOBILITY,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",DURATION,,,30-60,,15-30,LIGHT,wall_calf_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000120,덤벨 시티드 카프 레이즈,dumbbell seated calf raise,dumbbell seated calf raise,STRENGTH,CALVES,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",REPS,3,10-15,,60-90,,MODERATE,seated_calf_raise_isolation_barbell,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000121,한발 동키 카프 레이즈,one leg donkey calf raise,one leg donkey calf raise,STRENGTH,CALVES,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",REPS,3,10-15,,60-90,,MODERATE,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000122,한발 카프 레이즈,one leg floor calf raise,one leg floor calf raise,STRENGTH,CALVES,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",REPS,3,10-15,,60-90,,MODERATE,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000123,종아리 바깥쪽 스트레칭,peroneals stretch,peroneals stretch,MOBILITY,MOBILITY,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",DURATION,,,30-60,,15-30,LIGHT,peroneal_stretch_mobility_stretch_stretch_strap,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000124,시티드 카프 스트레칭,seated calf stretch (male),seated calf stretch (male),MOBILITY,MOBILITY,"[""ANKLE_FOOT""]","[""KNEE""]","[""ANKLE_FOOT"",""KNEE""]",DURATION,,,30-60,,15-30,LIGHT,seated_calf_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000125,목 스트레칭,neck side stretch,neck side stretch,MOBILITY,MOBILITY,"[""NECK""]","[""SHOULDER""]","[""NECK"",""SHOULDER""]",DURATION,,,30-60,,15-30,LIGHT,neck_lateral_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000126,둔근 스트레칭,seated glute stretch,seated glute stretch,MOBILITY,MOBILITY,"[""HIP""]","[""KNEE""]","[""HIP"",""KNEE""]",DURATION,,,30-60,,15-30,LIGHT,seated_glute_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000127,손목 돌리기,wrist circles,wrist circles,MOBILITY,MOBILITY,"[""WRIST_HAND""]","[""ELBOW""]","[""WRIST_HAND"",""ELBOW""]",DURATION,,,30-60,,15-30,LIGHT,wrist_circles_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,INTERMEDIATE,APPROVED,,,,,,,,,,,,,,,,,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-LUNGE-INTERMEDIATE-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000128,워킹 런지,walking lunge,walking lunge,STRENGTH,GLUTES,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]","[""HIP"",""KNEE"",""ANKLE_FOOT""]",REPS,3,8-12,,90,,MODERATE,bodyweight_forward_lunge_knee_dominant_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000129,버터플라이,butterfly yoga pose,butterfly yoga pose,MOBILITY,MOBILITY,"[""HIP""]","[""KNEE""]","[""HIP"",""KNEE""]",DURATION,,,30-60,,15-30,LIGHT,butterfly_adductor_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000130,햄스트링 스트레칭,hamstring stretch,hamstring stretch,MOBILITY,MOBILITY,"[""KNEE""]","[""HIP""]","[""KNEE"",""HIP""]",DURATION,,,30-60,,15-30,LIGHT,hamstring_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000131,네발기기 스쿼트 스트레칭,all fours squad stretch,all fours squad stretch,MOBILITY,MOBILITY,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""KNEE"",""HIP"",""ANKLE_FOOT""]",DURATION,,,30-60,,15-30,LIGHT,all_fours_squat_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000132,의자 다리 펴기 스트레칭,chair leg extended stretch,chair leg extended stretch,MOBILITY,MOBILITY,"[""KNEE""]","[""HIP""]","[""KNEE"",""HIP""]",DURATION,,,30-60,,15-30,LIGHT,chair_leg_extended_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000133,짐볼 고관절 굴곡근 스트레칭,exercise ball hip flexor stretch,exercise ball hip flexor stretch,MOBILITY,MOBILITY,"[""HIP""]","[""LOWER_BACK""]","[""HIP"",""LOWER_BACK""]",DURATION,,,30-60,,15-30,LIGHT,exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000134,허벅지 앞쪽 스트레칭,intermediate hip flexor and quad stretch,intermediate hip flexor and quad stretch,MOBILITY,MOBILITY,"[""KNEE""]","[""HIP""]","[""KNEE"",""HIP""]",DURATION,,,30-60,,15-30,LIGHT,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000135,햄스트링 스트레칭,leg up hamstring stretch,leg up hamstring stretch,MOBILITY,MOBILITY,"[""KNEE""]","[""HIP""]","[""KNEE"",""HIP""]",DURATION,,,30-60,,15-30,LIGHT,leg_up_hamstring_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000136,러너 스트레칭,runners stretch,runners stretch,MOBILITY,MOBILITY,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""ANKLE_FOOT"",""KNEE"",""HIP""]",DURATION,,,30-60,,15-30,LIGHT,runners_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000137,시티드 와이드 앵글 포즈,seated wide angle pose sequence,seated wide angle pose sequence,MOBILITY,MOBILITY,"[""HIP"",""KNEE""]",[],"[""HIP"",""KNEE""]",DURATION,,,30-60,,15-30,LIGHT,seated_wide_angle_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000138,허벅지와 종아리 스트레칭,standing hamstring and calf stretch with strap,standing hamstring and calf stretch with strap,MOBILITY,MOBILITY,"[""KNEE"",""ANKLE_FOOT""]","[""HIP""]","[""KNEE"",""ANKLE_FOOT"",""HIP""]",DURATION,,,30-60,,15-30,LIGHT,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000139,그레이티스트 스트레칭,world greatest stretch,world greatest stretch,MOBILITY,MOBILITY,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]","[""HIP"",""KNEE"",""ANKLE_FOOT""]",DURATION,,,30-60,,15-30,LIGHT,world_greatest_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000140,덤벨 해머 프리처 컬,dumbbell alternate hammer preacher curl,dumbbell alternate hammer preacher curl,STRENGTH,BICEPS,"[""ELBOW""]","[""WRIST_HAND""]","[""ELBOW"",""WRIST_HAND""]",REPS,3,10-15,,60-90,,MODERATE,dumbbell_preacher_curl_isolation_dumbbell,REVIEW_REQUIRED,true
V1_ALIAS,exercise-catalog-v2.0.2-draft,,,,,,,,BEGINNER,APPROVED,,,,,,,,,,,,,,,,,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",,,,,REVIEW_REQUIRED,true,exercise-catalog-v1.0.0,NEX-000141,덤벨 프리처 컬,dumbbell alternate preacher curl,dumbbell alternate preacher curl,STRENGTH,BICEPS,"[""ELBOW""]","[""WRIST_HAND""]","[""ELBOW"",""WRIST_HAND""]",REPS,3,10-15,,60-90,,MODERATE,dumbbell_preacher_curl_isolation_dumbbell,REVIEW_REQUIRED,true
