catalog_version_code,selection_policy_version,family_code,representative_exercise_id,representative_exercise_ids,context_code,default_exercise_id,priority_rank,default_record_type,default_variant_type_code,default_name_ko,default_equipment_codes,fallback_candidates,context_default_status_code,review_status_code,review_reason_codes,production_eligible,decision_note_ko
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_CALF_STRETCH,REX-000081,"[""REX-000081""]",GYM,REX-000081,1,REPRESENTATIVE,,앉아서 종아리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_CALF_STRETCH,REX-000081,"[""REX-000081""]",HOME,REX-000081,1,REPRESENTATIVE,,앉아서 종아리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_GLUTE_STRETCH,REX-000082,"[""REX-000082""]",GYM,REX-000082,1,REPRESENTATIVE,,앉아서 둔근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_GLUTE_STRETCH,REX-000082,"[""REX-000082""]",HOME,REX-000082,1,REPRESENTATIVE,,앉아서 둔근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_LEG_CURL,REX-000083,"[""REX-000083""]",GYM,REX-000083,1,REPRESENTATIVE,,레그 컬,"[""MACHINE""]","[{""candidate_exercise_id"":""VEX-000057"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""레그컬"",""stable_code"":""leg_curl_knee_flexion_machine"",""equipment_codes"":[""MACHINE""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000056"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""싱글 레그 컬"",""stable_code"":""standing_single_leg_curl_knee_flexion_bodyweight"",""equipment_codes"":[""BODYWEIGHT""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_LEG_CURL,REX-000083,"[""REX-000083""]",HOME,VEX-000056,1,VARIANT,PRIMARY_VARIANT,싱글 레그 컬,"[""BODYWEIGHT""]",[],REVIEW_REQUIRED,REVIEW_REQUIRED,"[""DEFAULT_VARIANT_RELATION_REVIEW_REQUIRED""]",false,대표운동이 context에 없으므로 같은 family의 Variant를 1순위로 두되 운영 승격은 보류한다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_LOWER_BACK_STRETCH,REX-000084,"[""REX-000084""]",GYM,REX-000084,1,REPRESENTATIVE,,앉아서 허리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_LOWER_BACK_STRETCH,REX-000084,"[""REX-000084""]",HOME,REX-000084,1,REPRESENTATIVE,,앉아서 허리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_PIRIFORMIS_STRETCH,REX-000085,"[""REX-000085""]",GYM,REX-000085,1,REPRESENTATIVE,,앉아서 이상근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_PIRIFORMIS_STRETCH,REX-000085,"[""REX-000085""]",HOME,REX-000085,1,REPRESENTATIVE,,앉아서 이상근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_SHOULDER_PRESS,REX-000086,"[""REX-000086""]",GYM,REX-000086,1,REPRESENTATIVE,,숄더 프레스,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000059"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 숄더 프레스"",""stable_code"":""band_shoulder_press_vertical_push_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000060"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 시티드 숄더 프레스"",""stable_code"":""resistance_band_seated_shoulder_press_vertical_push_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000063"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""머신 숄더프레스"",""stable_code"":""shoulder_press_on_machine_vertical_push_machine"",""equipment_codes"":[""MACHINE""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000058"",""priority_rank"":5,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 시티드 숄더 프레스"",""stable_code"":""dumbbell_seated_shoulder_press_parallel_grip_vertical_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000061"",""priority_rank"":6,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""바벨 오버헤드 프레스"",""stable_code"":""overhead_barbell_press_vertical_push_barbell"",""equipment_codes"":[""BARBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000062"",""priority_rank"":7,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 아놀드 프레스"",""stable_code"":""arnold_shoulder_press_vertical_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000068"",""priority_rank"":8,""record_type"":""VARIANT"",""variant_type_code"":""SECONDARY_VARIANT"",""name_ko"":""원암 덤벨 숄더 프레스"",""stable_code"":""dumbbell_one_arm_shoulder_press_v_2_vertical_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000069"",""priority_rank"":9,""record_type"":""VARIANT"",""variant_type_code"":""SECONDARY_VARIANT"",""name_ko"":""원암 덤벨 숄더 프레스"",""stable_code"":""dumbbell_one_arm_shoulder_press_vertical_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_SHOULDER_PRESS,REX-000086,"[""REX-000086""]",HOME,REX-000086,1,REPRESENTATIVE,,숄더 프레스,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000059"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 숄더 프레스"",""stable_code"":""band_shoulder_press_vertical_push_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000060"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 시티드 숄더 프레스"",""stable_code"":""resistance_band_seated_shoulder_press_vertical_push_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000058"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 시티드 숄더 프레스"",""stable_code"":""dumbbell_seated_shoulder_press_parallel_grip_vertical_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000068"",""priority_rank"":5,""record_type"":""VARIANT"",""variant_type_code"":""SECONDARY_VARIANT"",""name_ko"":""원암 덤벨 숄더 프레스"",""stable_code"":""dumbbell_one_arm_shoulder_press_v_2_vertical_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000069"",""priority_rank"":6,""record_type"":""VARIANT"",""variant_type_code"":""SECONDARY_VARIANT"",""name_ko"":""원암 덤벨 숄더 프레스"",""stable_code"":""dumbbell_one_arm_shoulder_press_vertical_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_WIDE_ANGLE_STRETCH,REX-000087,"[""REX-000087""]",GYM,REX-000087,1,REPRESENTATIVE,,시티드 와이드 앵글 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_WIDE_ANGLE_STRETCH,REX-000087,"[""REX-000087""]",HOME,REX-000087,1,REPRESENTATIVE,,시티드 와이드 앵글 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SIDE_LYING_QUADRICEPS_STRETCH,REX-000088,"[""REX-000088""]",GYM,REX-000088,1,REPRESENTATIVE,,옆으로 누워 대퇴사두근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SIDE_LYING_QUADRICEPS_STRETCH,REX-000088,"[""REX-000088""]",HOME,REX-000088,1,REPRESENTATIVE,,옆으로 누워 대퇴사두근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SIDE_WRIST_PULL_STRETCH,REX-000089,"[""REX-000089""]",GYM,REX-000089,1,REPRESENTATIVE,,손목 당기기 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SIDE_WRIST_PULL_STRETCH,REX-000089,"[""REX-000089""]",HOME,REX-000089,1,REPRESENTATIVE,,손목 당기기 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SPINE_CORE_BRACE,REX-000090,"[""REX-000090""]",GYM,REX-000090,1,REPRESENTATIVE,,버드독,"[""MAT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SPINE_CORE_BRACE,REX-000090,"[""REX-000090""]",HOME,REX-000090,1,REPRESENTATIVE,,버드독,"[""MAT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SPINE_STRETCH,REX-000091,"[""REX-000091""]",GYM,REX-000091,1,REPRESENTATIVE,,척추 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SPINE_STRETCH,REX-000091,"[""REX-000091""]",HOME,REX-000091,1,REPRESENTATIVE,,척추 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SPINE_TWIST,REX-000092,"[""REX-000092""]",GYM,REX-000092,1,REPRESENTATIVE,,척추 비틀기,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SPINE_TWIST,REX-000092,"[""REX-000092""]",HOME,REX-000092,1,REPRESENTATIVE,,척추 비틀기,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SQUAT_VARIANT,REX-000093,"[""REX-000093""]",GYM,REX-000093,1,REPRESENTATIVE,,스쿼트,"[""BARBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SQUAT_VARIANT,REX-000093,"[""REX-000093""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,STANDING_HAMSTRING_CALF_STRAP_STRETCH,REX-000094,"[""REX-000094""]",GYM,REX-000094,1,REPRESENTATIVE,,스트랩 햄스트링·종아리 스트레칭,"[""STRETCH_STRAP""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,STANDING_HAMSTRING_CALF_STRAP_STRETCH,REX-000094,"[""REX-000094""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,STANDING_LATERAL_STRETCH,REX-000095,"[""REX-000095""]",GYM,REX-000095,1,REPRESENTATIVE,,서서 옆구리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,STANDING_LATERAL_STRETCH,REX-000095,"[""REX-000095""]",HOME,REX-000095,1,REPRESENTATIVE,,서서 옆구리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,TRICEPS_STRETCH,REX-000096,"[""REX-000096""]",GYM,REX-000096,1,REPRESENTATIVE,,삼두근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,TRICEPS_STRETCH,REX-000096,"[""REX-000096""]",HOME,REX-000096,1,REPRESENTATIVE,,삼두근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,UPPER_BACK_ISOLATION,REX-000097,"[""REX-000097""]",GYM,REX-000097,1,REPRESENTATIVE,,시티드 밴드 풀어파트,"[""RESISTANCE_BAND""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,UPPER_BACK_ISOLATION,REX-000097,"[""REX-000097""]",HOME,REX-000097,1,REPRESENTATIVE,,시티드 밴드 풀어파트,"[""RESISTANCE_BAND""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,UPPER_BACK_STRETCH,REX-000098,"[""REX-000098""]",GYM,REX-000098,1,REPRESENTATIVE,,상부 등 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,UPPER_BACK_STRETCH,REX-000098,"[""REX-000098""]",HOME,REX-000098,1,REPRESENTATIVE,,상부 등 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WALL_CALF_STRETCH,REX-000099,"[""REX-000099""]",GYM,REX-000099,1,REPRESENTATIVE,,벽 짚고 종아리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WALL_CALF_STRETCH,REX-000099,"[""REX-000099""]",HOME,REX-000099,1,REPRESENTATIVE,,벽 짚고 종아리 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WORLD_GREATEST_STRETCH,REX-000100,"[""REX-000100""]",GYM,REX-000100,1,REPRESENTATIVE,,월드 그레이티스트 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WORLD_GREATEST_STRETCH,REX-000100,"[""REX-000100""]",HOME,REX-000100,1,REPRESENTATIVE,,월드 그레이티스트 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WRIST_CIRCLES,REX-000101,"[""REX-000101""]",GYM,REX-000101,1,REPRESENTATIVE,,손목 돌리기,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WRIST_CIRCLES,REX-000101,"[""REX-000101""]",HOME,REX-000101,1,REPRESENTATIVE,,손목 돌리기,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WRIST_CURL,REX-000102,"[""REX-000102""]",GYM,REX-000102,1,REPRESENTATIVE,,리스트 컬,"[""BARBELL""]","[{""candidate_exercise_id"":""VEX-000064"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 오버 벤치 리스트 컬"",""stable_code"":""dumbbell_over_bench_wrist_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000065"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 리스트 컬"",""stable_code"":""band_wrist_curl_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,WRIST_CURL,REX-000102,"[""REX-000102""]",HOME,VEX-000064,1,VARIANT,PRIMARY_VARIANT,덤벨 오버 벤치 리스트 컬,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000065"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 리스트 컬"",""stable_code"":""band_wrist_curl_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",REVIEW_REQUIRED,REVIEW_REQUIRED,"[""DEFAULT_VARIANT_RELATION_REVIEW_REQUIRED""]",false,대표운동이 context에 없으므로 같은 family의 Variant를 1순위로 두되 운영 승격은 보류한다.
