source_record_type,source_record_id,source_track,source_identity,source_key,source_name_ko,source_name_en,source_stable_code,final_stable_code,final_representative_exercise_id,mapping_status,active_canonical,decision_source,decision_code,review_pair_id,mapping_note_ko,active_legacy_alias_row
V1_ALIAS,NEX-000126,v1,v1:NEX-000126,v1:NEX-000126,둔근 스트레칭,seated glute stretch,seated_glute_stretch_mobility_stretch_bodyweight,seated_glute_stretch_mobility_stretch_bodyweight,REX-000082,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000127,v1,v1:NEX-000127,v1:NEX-000127,손목 돌리기,wrist circles,wrist_circles_mobility_stretch_bodyweight,wrist_circles_mobility_stretch_bodyweight,REX-000101,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000128,v1,v1:NEX-000128,v1:NEX-000128,워킹 런지,walking lunge,bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,REX-000010,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000129,v1,v1:NEX-000129,v1:NEX-000129,버터플라이,butterfly yoga pose,butterfly_adductor_stretch_mobility_stretch_bodyweight,butterfly_adductor_stretch_mobility_stretch_bodyweight,REX-000017,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000130,v1,v1:NEX-000130,v1:NEX-000130,햄스트링 스트레칭,hamstring stretch,hamstring_stretch_mobility_stretch_bodyweight,hamstring_stretch_mobility_stretch_bodyweight,REX-000034,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000131,v1,v1:NEX-000131,v1:NEX-000131,네발기기 스쿼트 스트레칭,all fours squad stretch,all_fours_squat_stretch_mobility_stretch_bodyweight,all_fours_squat_stretch_mobility_stretch_bodyweight,REX-000002,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000132,v1,v1:NEX-000132,v1:NEX-000132,의자 다리 펴기 스트레칭,chair leg extended stretch,chair_leg_extended_stretch_mobility_stretch_bodyweight,chair_leg_extended_stretch_mobility_stretch_bodyweight,REX-000020,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000133,v1,v1:NEX-000133,v1:NEX-000133,짐볼 고관절 굴곡근 스트레칭,exercise ball hip flexor stretch,exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball,exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball,REX-000033,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000134,v1,v1:NEX-000134,v1:NEX-000134,허벅지 앞쪽 스트레칭,intermediate hip flexor and quad stretch,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,REX-000036,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000135,v1,v1:NEX-000135,v1:NEX-000135,햄스트링 스트레칭,leg up hamstring stretch,leg_up_hamstring_stretch_mobility_stretch_bodyweight,hamstring_stretch_mobility_stretch_bodyweight,REX-000034,MERGED_SAME_EXERCISE,false,USER_DIRECT_REVIEW,SAME_EXERCISE,ERP-20260827-00450,1576 햄스트링 스트레칭 source ID를 1511 canonical로 통합,false
V1_ALIAS,NEX-000136,v1,v1:NEX-000136,v1:NEX-000136,러너 스트레칭,runners stretch,runners_stretch_mobility_stretch_bodyweight,runners_stretch_mobility_stretch_bodyweight,REX-000077,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000137,v1,v1:NEX-000137,v1:NEX-000137,시티드 와이드 앵글 포즈,seated wide angle pose sequence,seated_wide_angle_stretch_mobility_stretch_bodyweight,seated_wide_angle_stretch_mobility_stretch_bodyweight,REX-000087,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000138,v1,v1:NEX-000138,v1:NEX-000138,허벅지와 종아리 스트레칭,standing hamstring and calf stretch with strap,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,REX-000094,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000139,v1,v1:NEX-000139,v1:NEX-000139,그레이티스트 스트레칭,world greatest stretch,world_greatest_stretch_mobility_stretch_bodyweight,world_greatest_stretch_mobility_stretch_bodyweight,REX-000100,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000140,v1,v1:NEX-000140,v1:NEX-000140,덤벨 해머 프리처 컬,dumbbell alternate hammer preacher curl,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_alternate_hammer_preacher_curl_isolation_dumbbell,REX-000126,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00422,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000141,v1,v1:NEX-000141,v1:NEX-000141,덤벨 프리처 컬,dumbbell alternate preacher curl,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_preacher_curl_isolation_dumbbell,REX-000027,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000142,v1,v1:NEX-000142,v1:NEX-000142,덤벨 고블릿 스쿼트,dumbbell goblet squat,dumbbell_goblet_squat_knee_dominant_dumbbell,dumbbell_goblet_squat_knee_dominant_dumbbell,REX-000025,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000143,v1,v1:NEX-000143,v1:NEX-000143,실내 자전거 타기,stationary bike run v. 3,cardio_cycling_stationary_bike,cardio_cycling_stationary_bike,REX-000067,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000144,v1,v1:NEX-000144,v1:NEX-000144,일립티컬,walk elliptical cross trainer,cardio_elliptical_elliptical_machine,cardio_elliptical_elliptical_machine,REX-000072,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000145,v1,v1:NEX-000145,v1:NEX-000145,폼롤러 힙 스트레칭,roller hip stretch,roller_hip_stretch_mobility_stretch_foam_roller,roller_hip_stretch_mobility_stretch_foam_roller,REX-000074,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000146,v1,v1:NEX-000146,v1:NEX-000146,폼롤러 리버스 크런치,roller reverse crunch,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,REX-000013,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000147,v1,v1:NEX-000147,v1:NEX-000147,폼롤러 등 스트레칭,roller back stretch,roller_back_stretch_mobility_stretch_foam_roller,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000148,v1,v1:NEX-000148,v1:NEX-000148,풀오버,lever pullover,barbell_pullover_isolation_barbell,lever_pullover_isolation_machine,REX-000127,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00200,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000149,v1,v1:NEX-000149,v1:NEX-000149,덤벨 스탠딩 조트만 프리처 컬,dumbbell standing zottman preacher curl,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_preacher_curl_isolation_dumbbell,REX-000027,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000150,v1,v1:NEX-000150,v1:NEX-000150,인버티드 로우 온 벤치,inverted row on bench,inverted_row_horizontal_pull_bodyweight,inverted_row_horizontal_pull_bodyweight,REX-000038,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000151,v1,v1:NEX-000151,v1:NEX-000151,러닝머신,walking on stepmill,cardio_gait_machine_rex_000071,cardio_gait_machine_rex_000071,REX-000071,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000152,v1,v1:NEX-000152,v1:NEX-000152,척추 트위스트,spine twist,spine_twist_mobility_stretch_bodyweight,spine_twist_mobility_stretch_bodyweight,REX-000092,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000153,v1,v1:NEX-000153,v1:NEX-000153,시티드 카프 프레스,lever seated calf press,seated_calf_raise_isolation_barbell,lever_seated_calf_press_isolation_machine,REX-000128,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00549,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000154,v1,v1:NEX-000154,v1:NEX-000154,스플릿 스쿼트,split squats,bodyweight_split_squat_knee_dominant_bodyweight,bodyweight_split_squat_knee_dominant_bodyweight,REX-000015,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000155,v1,v1:NEX-000155,v1:NEX-000155,중량 러시안 트위스트,weighted russian twist v. 2,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,REX-000014,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000156,v1,v1:NEX-000156,v1:NEX-000156,인버스 레그 컬,inverse leg curl (on pull-up cable machine),seated_leg_curl_knee_flexion_machine,inverse_leg_curl_on_pull_up_cable_machine_isolation_pull_up_bar,REX-000129,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00572,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000157,v1,v1:NEX-000157,v1:NEX-000157,고관절 스트레칭,seated piriformis stretch,seated_piriformis_stretch_mobility_stretch_bodyweight,seated_piriformis_stretch_mobility_stretch_bodyweight,REX-000085,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000158,v1,v1:NEX-000158,v1:NEX-000158,점프 로프,jump rope,cardio_jump_plyometric_jump_rope,cardio_jump_plyometric_jump_rope,REX-000060,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000159,v1,v1:NEX-000159,v1:NEX-000159,덤벨 스텝업 런지,dumbbell step-up lunge,dumbbell_step_up_lunge_knee_dominant_dumbbell_step_box,dumbbell_step_up_lunge_knee_dominant_dumbbell_step_box,REX-000031,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000160,v1,v1:NEX-000160,v1:NEX-000160,밴드 레그 익스텐션,resistance band leg extension,machine_leg_extension_isolation_machine,resistance_band_leg_extension_isolation_resistance_band,REX-000130,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00501,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000161,v1,v1:NEX-000161,v1:NEX-000161,라잉 벤트 암 풀오버,ez bar lying bent arms pullover,barbell_pullover_isolation_barbell,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,REX-000131,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00201,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000162,v1,v1:NEX-000162,v1:NEX-000162,바닥 글루트 브릿지,low glute bridge on floor,bodyweight_glute_bridge_hip_dominant_bodyweight,bodyweight_glute_bridge_hip_dominant_bodyweight,REX-000011,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000163,v1,v1:NEX-000163,v1:NEX-000163,밴드 시티드 숄더 프레스,resistance band seated shoulder press,seated_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,REX-000086,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000164,v1,v1:NEX-000164,v1:NEX-000164,점핑 잭(팔 벌려 뛰기),jack jump (male),cardio_jump_plyometric_bodyweight,cardio_jump_plyometric_bodyweight,REX-000059,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000165,v1,v1:NEX-000165,v1:NEX-000165,런지,forward lunge (male),bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,REX-000010,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000166,v1,v1:NEX-000166,v1:NEX-000166,덤벨 인클라인 와이-레이즈,dumbbell incline y-raise,incline_y_raise_isolation_dumbbell,incline_y_raise_isolation_dumbbell,REX-000037,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000167,v1,v1:NEX-000167,v1:NEX-000167,덤벨 크로스 런지,dumbbell contralateral forward lunge,bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,REX-000010,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000168,v1,v1:NEX-000168,v1:NEX-000168,벽 짚고 무릎 올리기,high knee against wall,cardio_gait_bodyweight_rex_000058,cardio_gait_bodyweight_rex_000058,REX-000058,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000169,v1,v1:NEX-000169,v1:NEX-000169,조깅,short stride run,cardio_gait_bodyweight_rex_000065,cardio_gait_bodyweight_rex_000065,REX-000065,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000170,v1,v1:NEX-000170,v1:NEX-000170,인클라인 트레드밀,walking on incline treadmill,cardio_gait_machine,cardio_gait_machine,REX-000070,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000171,v1,v1:NEX-000171,v1:NEX-000171,앞뒤 스텝,back and forth step,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000172,v1,v1:NEX-000172,v1:NEX-000172,스텝박스,stepbox,cardio_gait_step_box,cardio_gait_step_box,REX-000068,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000173,v1,v1:NEX-000173,v1:NEX-000173,한발 서서 균형잡기,한발 서서 균형잡기,mobility_balance_bodyweight,mobility_balance_bodyweight,REX-000066,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000174,v1,v1:NEX-000174,v1:NEX-000174,의자 잡고 무릎 들어올리기,Standing Knee Raise with Chair Support,hip_flexion_isolation_bodyweight,hip_flexion_isolation_bodyweight,REX-000057,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000175,v1,v1:NEX-000175,v1:NEX-000175,짐볼 다리 조이기,Exercise Ball Leg Squeeze,hip_adduction_isolation_stability_ball,hip_adduction_isolation_stability_ball,REX-000063,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000176,v1,v1:NEX-000176,v1:NEX-000176,밴드 레그 프레스,Band Leg Press,leg_press_knee_dominant_resistance_band,leg_press_knee_dominant_resistance_band,REX-000069,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000177,v1,v1:NEX-000177,v1:NEX-000177,누워서 복부 수축하기,Supine Abdominal Contraction,abs_core_brace_core_brace_mat,abs_core_brace_core_brace_mat,REX-000001,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000178,v1,v1:NEX-000178,v1:NEX-000178,시티드 밴드 풀어파트,Seated Band Pull-Apart,upper_back_isolation_isolation_resistance_band,upper_back_isolation_isolation_resistance_band,REX-000097,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000179,v1,v1:NEX-000179,v1:NEX-000179,버드독,Bird Dog,spine_core_brace_core_brace_mat,spine_core_brace_core_brace_mat,REX-000090,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000180,v1,v1:NEX-000180,v1:NEX-000180,의자 잡고 레그 컬,Standing Leg Curl with Chair Support,seated_leg_curl_knee_flexion_machine,standing_leg_curl_with_chair_support_isolation_chair,REX-000132,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00573,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000181,v1,v1:NEX-000181,v1:NEX-000181,앉아서 고관절 굽히기,seated knee raise,hip_flexion_isolation_bodyweight_rex_000064,hip_flexion_isolation_bodyweight_rex_000064,REX-000064,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000182,v1,v1:NEX-000182,v1:NEX-000182,시티드 벤치프레스,Seated Bench Press,pectorals_horizontal_push_horizontal_push_machine,pectorals_horizontal_push_horizontal_push_machine,REX-000049,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000183,v1,v1:NEX-000183,v1:NEX-000183,시티드 케이블 로우,Seated Cable Row,row_variant_horizontal_pull_cable_machine,row_variant_horizontal_pull_cable_machine,REX-000076,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000184,v1,v1:NEX-000184,v1:NEX-000184,덤벨 델트 로우,Dumbbell rear delt row,row_variant_horizontal_pull_cable_machine,dumbbell_rear_delt_row_isolation_dumbbell,REX-000133,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00533,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000185,v1,v1:NEX-000185,v1:NEX-000185,인클라인 체스트 덤벨 로우,Incline Chest-Supported Dumbbell Row,row_variant_horizontal_pull_cable_machine,incline_chest_supported_dumbbell_row_isolation_dumbbell,REX-000134,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00534,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000186,v1,v1:NEX-000186,v1:NEX-000186,덤벨 데드리프트,Dumbbell Deadlift,barbell_deadlift_hip_dominant_barbell,barbell_deadlift_hip_dominant_barbell,REX-000004,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000187,v1,v1:NEX-000187,v1:NEX-000187,케이블 우드촙,Cable Woodchoppers,rotation_variant_core_brace_cable_machine,rotation_variant_core_brace_cable_machine,REX-000075,REMOVED_FROM_ACTIVE_COMBINED_AFTER_PRIOR_DEDUP,false,PRIOR_NORMALIZED_NAME_DEDUP,SAME_EXERCISE,,이전 normalized name 동일성 제거 후 legacy mapping 보존,false
V1_ALIAS,NEX-000188,v1,v1:NEX-000188,v1:NEX-000188,머신 카프 프레스,Calf Press Using Leg Press Machine,seated_calf_raise_isolation_barbell,calf_press_using_leg_press_machine_isolation_machine,REX-000135,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00550,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000189,v1,v1:NEX-000189,v1:NEX-000189,하프 니링 원암 랫풀다운,1-Arm Half-Kneeling Lat Pulldown,lat_pulldown_vertical_pull_cable_machine,lat_pulldown_vertical_pull_cable_machine,REX-000040,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000190,v1,v1:NEX-000190,v1:NEX-000190,뉴트럴 그립 랫풀다운,Neutral Grip Lat Pulldown,lat_pulldown_vertical_pull_cable_machine,lat_pulldown_vertical_pull_cable_machine,REX-000040,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000191,v1,v1:NEX-000191,v1:NEX-000191,밴드 레그 컬,Leg curl with elastic,seated_leg_curl_knee_flexion_machine,leg_curl_with_elastic_isolation_resistance_band,REX-000136,PROMOTED_SEPARATE_CANONICAL,true,USER_DIRECT_REVIEW,SEPARATE_EXERCISE,ERP-20260827-00574,사람 직접 검수로 기존 alias와 canonical을 분리하고 독립 stable code를 부여,true
V1_ALIAS,NEX-000192,v1,v1:NEX-000192,v1:NEX-000192,케틀벨 스모 데드리프트,kettlebell sumo deadlift,barbell_deadlift_hip_dominant_barbell,barbell_deadlift_hip_dominant_barbell,REX-000004,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
V1_ALIAS,NEX-000193,v1,v1:NEX-000193,v1:NEX-000193,덤벨 루마니안 데드리프트,Dumbbell Romanian Deadlift,barbell_straight_leg_deadlift_hip_dominant_barbell,barbell_straight_leg_deadlift_hip_dominant_barbell,REX-000007,RETAINED_LEGACY_ALIAS,false,LEGACY_COMPATIBILITY,RETAINED_ALIAS,,legacy alias mapping 유지,true
