representative_exercise_id,stable_code,name_ko,display_name_ko,name_en,training_type_code,primary_movement_pattern_code,body_focus_code,primary_body_area_codes,secondary_body_area_codes,equipment_codes,location_codes,setup_condition_ko,difficulty_code,timing_mode_code,phase_codes,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,instruction_summary_ko,form_cues_ko,instruction_content_version,source_track,source_identity,source_key,legacy_source_track,legacy_source_identity,legacy_source_key,source_system,source_record_id,source_name,source_name_en,source_name_ko,source_url,source_author,source_license,source_license_author,license_id,license_name,license_version,license_url,attribution_text,accessed_at,license_review_status,source_media_reference,source_media_id,source_instruction_en,source_instruction_steps_en,source_provenance_status,source_license_status,instruction_identity_status,timing_phase_review_status,review_status_code,review_required,review_required_codes,canonical_decision_code,canonical_decision_note_ko,canonical_decision_source,canonical_status,catalog_version_code,difficulty_status,production_eligible,recovery_eligible,v1_exercise_ids,allowed_experience_level_codes,fitt_mapping_exception_code,fitt_mapping_note,fitt_template_ids_by_experience,mapping_source_exercise_id,record_type
REX-000001,abs_core_brace_core_brace_mat,누워서 복부 수축하기,누워서 복부 수축하기,,STRENGTH,CORE_BRACE,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""MAT""]","[""HOME""]",,BEGINNER,DURATION,"[""MAIN""]",,30,90,15,복부 브레이싱 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,kspo,9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,kspo:9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,,,,kspo,9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,누워서 배가로근 수축1,,누워서 배가로근 수축1,https://www.data.go.kr/data/15108846/openapi.do,서울올림픽기념국민체육진흥공단,KOGL_TYPE_1,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,KOGL_TYPE_1,공공누리 제1유형,1,https://www.kogl.or.kr/info/license.do,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,REVIEW_REQUIRED,REVIEW_REQUIRED,file:0AUDLJ08S_00234.mp4;frames:6,9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,,,RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000090,spine_core_brace_core_brace_mat,버드독,버드독,,STRENGTH,CORE_BRACE,CORE,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""MAT""]","[""HOME""]",,BEGINNER,DURATION,"[""MAIN""]",,30,90,15,버드독 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,kspo,ce0ab5a88d5e6c4243b2a910aa53ecff3aa783c716fa193711a1a6e44542b3a0,kspo:ce0ab5a88d5e6c4243b2a910aa53ecff3aa783c716fa193711a1a6e44542b3a0,,,,kspo,ce0ab5a88d5e6c4243b2a910aa53ecff3aa783c716fa193711a1a6e44542b3a0,네발기기 자세에서 팔 다리 들기,,네발기기 자세에서 팔 다리 들기,https://www.data.go.kr/data/15108846/openapi.do,서울올림픽기념국민체육진흥공단,KOGL_TYPE_1,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,KOGL_TYPE_1,공공누리 제1유형,1,https://www.kogl.or.kr/info/license.do,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,REVIEW_REQUIRED,REVIEW_REQUIRED,file:0AUDLJ08S_00244.mp4;frames:4,ce0ab5a88d5e6c4243b2a910aa53ecff3aa783c716fa193711a1a6e44542b3a0,,,RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000091,spine_stretch_mobility_stretch_bodyweight,척추 스트레칭,척추 스트레칭,spine stretch,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,척추 스트레칭 운동은 상부 등·허리 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,1363,gymvisual:1363,,,,gymvisual,1363,spine stretch,spine stretch,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1363-JbC2iaV.jpg;gif:videos/1363-JbC2iaV.gif,JbC2iaV,"Sit on the ground with your legs extended in front of you. Place your hands on the ground behind you, fingers pointing towards your body. Engage your core and slowly lean back, keeping your back straight. Continue leaning back until you feel a stretch in your spine. Hold the stretch for a few seconds, then slowly return to the starting position. Repeat for the desired number of repetitions.","[""Sit on the ground with your legs extended in front of you."", ""Place your hands on the ground behind you, fingers pointing towards your body."", ""Engage your core and slowly lean back, keeping your back straight."", ""Continue leaning back until you feel a stretch in your spine."", ""Hold the stretch for a few seconds, then slowly return to the starting position."", ""Repeat for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000092,spine_twist_mobility_stretch_bodyweight,척추 비틀기,척추 비틀기,spine twist,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,척추 비틀기 운동은 상부 등·허리 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,2329,gymvisual:2329,,,,gymvisual,2329,spine twist,spine twist,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/2329-2jl9K55.jpg;gif:videos/2329-2jl9K55.gif,2jl9K55,"Sit on the ground with your legs extended in front of you. Bend your knees and place your feet flat on the ground, hip-width apart. Place your hands behind your head with your elbows pointing outwards. Engage your abs and slowly twist your torso to the right, bringing your right elbow towards your left knee. Pause for a moment at the end of the twist, then slowly return to the starting position. Repeat the twist to the left side, bringing your left elbow towards your right knee. Continue alternating sides for the desired number of repetitions.","[""Sit on the ground with your legs extended in front of you."", ""Bend your knees and place your feet flat on the ground, hip-width apart."", ""Place your hands behind your head with your elbows pointing outwards."", ""Engage your abs and slowly twist your torso to the right, bringing your right elbow towards your left knee."", ""Pause for a moment at the end of the twist, then slowly return to the starting position."", ""Repeat the twist to the left side, bringing your left elbow towards your right knee."", ""Continue alternating sides for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000093,squat_variant_knee_dominant_barbell,스쿼트,스쿼트,Barbell Full Squat,STRENGTH,KNEE_DOMINANT,QUADRICEPS,"[""KNEE"",""HIP""]","[""LOWER_BACK"",""ANKLE_FOOT""]","[""BARBELL""]","[""GYM""]",,INTERMEDIATE,REPS,"[""MAIN""]",4,,90,15,스쿼트 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,"[""발을 편하게 벌리고 양발에 무게를 나눈다."",""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."",""발바닥을 바닥에 두고 편한 범위까지만 내려간다."",""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,wger,1801,wger:1801,,,,wger,1801,Barbell Full Squat,Barbell Full Squat,,https://wger.de/,wger project and community contributors,CC-BY-SA 4,fabrice,CC-BY-SA 4,Creative Commons Attribution-ShareAlike 4.0 International,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wger project and community contributors — https://wger.de/,REVIEW_REQUIRED,REVIEW_REQUIRED,image:2;video:0,1801,,,RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000094,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,스트랩 햄스트링·종아리 스트레칭,스트랩 햄스트링·종아리 스트레칭,standing hamstring and calf stretch with strap,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""KNEE"",""ANKLE_FOOT""]","[""HIP""]","[""STRETCH_STRAP""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,스트랩 햄스트링·종아리 스트레칭 운동은 무릎·발목과 발 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,1599,gymvisual:1599,,,,gymvisual,1599,standing hamstring and calf stretch with strap,standing hamstring and calf stretch with strap,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1599-xTjr103.jpg;gif:videos/1599-xTjr103.gif,xTjr103,"Stand upright with your feet shoulder-width apart. Hold the strap with both hands and place it around the ball of your foot. Keep your leg straight and slowly lean forward from your hips, keeping your back straight. Feel the stretch in your hamstring and calf muscles. Hold the stretch for 20-30 seconds. Release the stretch and repeat with the other leg. Repeat for the desired number of repetitions.","[""Stand upright with your feet shoulder-width apart."", ""Hold the strap with both hands and place it around the ball of your foot."", ""Keep your leg straight and slowly lean forward from your hips, keeping your back straight."", ""Feel the stretch in your hamstring and calf muscles."", ""Hold the stretch for 20-30 seconds."", ""Release the stretch and repeat with the other leg."", ""Repeat for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000095,standing_lateral_stretch_mobility_stretch_bodyweight,서서 옆구리 스트레칭,서서 옆구리 스트레칭,standing lateral stretch,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,서서 옆구리 스트레칭 운동은 상부 등 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,0794,gymvisual:0794,,,,gymvisual,0794,standing lateral stretch,standing lateral stretch,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/0794-1jXLYEw.jpg;gif:videos/0794-1jXLYEw.gif,1jXLYEw,"Stand with your feet shoulder-width apart and your knees slightly bent. Extend your arms straight out to the sides, parallel to the ground. Slowly lean your upper body to one side, feeling a stretch in your side and lats. Hold the stretch for 15-30 seconds. Return to the starting position and repeat on the other side. Repeat for the desired number of repetitions.","[""Stand with your feet shoulder-width apart and your knees slightly bent."", ""Extend your arms straight out to the sides, parallel to the ground."", ""Slowly lean your upper body to one side, feeling a stretch in your side and lats."", ""Hold the stretch for 15-30 seconds."", ""Return to the starting position and repeat on the other side."", ""Repeat for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000096,triceps_stretch_mobility_stretch_bodyweight,삼두근 스트레칭,삼두근 스트레칭,triceps stretch,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""ELBOW""]","[""SHOULDER"",""WRIST_HAND""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,삼두근 스트레칭 운동은 팔꿈치 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,0817,gymvisual:0817,,,,gymvisual,0817,triceps stretch,triceps stretch,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/0817-uOV3Itw.jpg;gif:videos/0817-uOV3Itw.gif,uOV3Itw,"Stand or sit upright with your back straight. Extend one arm overhead, bending it at the elbow. Place your opposite hand on the bent elbow and gently pull it towards your head. Hold the stretch for 15-30 seconds, feeling a gentle stretch in your triceps. Release the stretch and repeat on the other arm.","[""Stand or sit upright with your back straight."", ""Extend one arm overhead, bending it at the elbow."", ""Place your opposite hand on the bent elbow and gently pull it towards your head."", ""Hold the stretch for 15-30 seconds, feeling a gentle stretch in your triceps."", ""Release the stretch and repeat on the other arm.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000097,upper_back_isolation_isolation_resistance_band,시티드 밴드 풀어파트,시티드 밴드 풀어파트,,STRENGTH,ISOLATION,BACK,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]","[""RESISTANCE_BAND""]","[""HOME""]",,BEGINNER,REPS,"[""MAIN""]",4,,90,15,상부 등 밴드 당기기 운동은 다른 부위의 움직임을 줄이고 등을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,kspo,ab41f78cd9e548e1217b4460122ca0a1e9824cd570da589f1b37ffe86d6db937,kspo:ab41f78cd9e548e1217b4460122ca0a1e9824cd570da589f1b37ffe86d6db937,,,,kspo,ab41f78cd9e548e1217b4460122ca0a1e9824cd570da589f1b37ffe86d6db937,의자에 앉아 밴드 양옆으로 늘이기,,의자에 앉아 밴드 양옆으로 늘이기,https://www.data.go.kr/data/15108846/openapi.do,서울올림픽기념국민체육진흥공단,KOGL_TYPE_1,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,KOGL_TYPE_1,공공누리 제1유형,1,https://www.kogl.or.kr/info/license.do,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,REVIEW_REQUIRED,REVIEW_REQUIRED,file:0AUDLJ08S_00293.mp4;frames:1,ab41f78cd9e548e1217b4460122ca0a1e9824cd570da589f1b37ffe86d6db937,,,RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000098,upper_back_stretch_mobility_stretch_bodyweight,상부 등 스트레칭,상부 등 스트레칭,upper back stretch,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""UPPER_BACK""]","[""SHOULDER"",""CHEST""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,상부 등 스트레칭 운동은 상부 등 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,1365,gymvisual:1365,,,,gymvisual,1365,upper back stretch,upper back stretch,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1365-GSDioYu.jpg;gif:videos/1365-GSDioYu.gif,GSDioYu,"Stand up straight with your feet shoulder-width apart. Extend your arms straight in front of you, parallel to the ground. Interlace your fingers and rotate your palms away from your body. Slowly raise your arms overhead, keeping them straight and parallel to each other. As you raise your arms, squeeze your shoulder blades together. Hold the stretch for 15-30 seconds, then release and repeat.","[""Stand up straight with your feet shoulder-width apart."", ""Extend your arms straight in front of you, parallel to the ground."", ""Interlace your fingers and rotate your palms away from your body."", ""Slowly raise your arms overhead, keeping them straight and parallel to each other."", ""As you raise your arms, squeeze your shoulder blades together."", ""Hold the stretch for 15-30 seconds, then release and repeat.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000099,wall_calf_stretch_mobility_stretch_bodyweight,벽 짚고 종아리 스트레칭,벽 짚고 종아리 스트레칭,calf stretch with hands against wall,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,벽 짚고 종아리 스트레칭 운동은 발목과 발 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,1377,gymvisual:1377,,,,gymvisual,1377,calf stretch with hands against wall,calf stretch with hands against wall,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1377-m0tCHqc.jpg;gif:videos/1377-m0tCHqc.gif,m0tCHqc,"Stand facing a wall with your feet hip-width apart. Place your hands against the wall at shoulder height. Step your right foot back, keeping your heel on the ground and your leg straight. Bend your left knee and lean forward, keeping your back leg straight and your heel on the ground. Hold the stretch for 20-30 seconds. Switch legs and repeat the stretch.","[""Stand facing a wall with your feet hip-width apart."", ""Place your hands against the wall at shoulder height."", ""Step your right foot back, keeping your heel on the ground and your leg straight."", ""Bend your left knee and lean forward, keeping your back leg straight and your heel on the ground."", ""Hold the stretch for 20-30 seconds."", ""Switch legs and repeat the stretch.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
