representative_exercise_id,stable_code_before,field_name,old_value,new_value,change_type,decision_code,decision_status,evidence_reference,note_ko
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,instruction_summary_ko,풀오버 운동은 다른 부위의 움직임을 줄이고 등을 집중해 사용하는 운동입니다.,벤치에 누워 EZ 바를 가슴 위에서 잡고 팔꿈치를 약간 굽힌 채 바를 머리 뒤로 호를 그리며 내렸다가 돌아옵니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""플랫 벤치에 누워 발을 바닥에 두고 EZ 바를 어깨너비로 잡는다."",""팔을 가슴 위로 뻗되 팔꿈치를 약간 굽힌다."",""팔꿈치 각도를 유지하며 EZ 바를 머리 뒤로 호를 그려 천천히 내린다."",""반동 없이 같은 호를 따라 바를 시작 위치로 되돌린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000133,dumbbell_rear_delt_row_isolation_dumbbell,source_track,v1,wger,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1227,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000133,dumbbell_rear_delt_row_isolation_dumbbell,source_identity,v1:NEX-000184,1227,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1227,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000133,dumbbell_rear_delt_row_isolation_dumbbell,primary_body_area_codes,"[""SHOULDER""]","[""SHOULDER"",""UPPER_BACK""]",FIELD_CORRECTION,SOURCE_REVIEWED_BODY_AREA_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1227,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000133,dumbbell_rear_delt_row_isolation_dumbbell,secondary_body_area_codes,"[""UPPER_BACK"",""ELBOW""]","[""ELBOW"",""WRIST_HAND"",""LOWER_BACK""]",FIELD_CORRECTION,SOURCE_REVIEWED_BODY_AREA_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1227,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000133,dumbbell_rear_delt_row_isolation_dumbbell,difficulty_code,BEGINNER,INTERMEDIATE,FIELD_CORRECTION,SOURCE_REVIEWED_DIFFICULTY_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1227,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000133,dumbbell_rear_delt_row_isolation_dumbbell,instruction_summary_ko,로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,고관절에서 상체를 기울이고 팔꿈치를 바깥쪽으로 벌리며 덤벨을 몸통 쪽으로 당겼다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1227,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000133,dumbbell_rear_delt_row_isolation_dumbbell,form_cues_ko,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."",""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."",""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."",""팔을 천천히 펴며 처음 위치로 돌아온다.""]","[""고관절을 접어 상체를 기울이고 허리의 자연스러운 곡선을 유지한다."",""목을 길게 두고 덤벨을 양손에 잡는다."",""팔꿈치를 과하게 높이지 않으며 덤벨을 몸통 쪽으로 당긴다."",""반동 없이 덤벨을 천천히 내려 시작 위치로 돌아온다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1227,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,source_track,v1,wger,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,source_identity,v1:NEX-000185,1283,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,display_name_ko,인클라인 체스트 덤벨 로우,인클라인 체스트 서포티드 덤벨 로우,FIELD_CORRECTION,REPRESENTATIVE_IDENTITY_LABEL_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,setup_condition_ko,,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,primary_body_area_codes,"[""UPPER_BACK""]","[""UPPER_BACK"",""SHOULDER""]",FIELD_CORRECTION,SOURCE_REVIEWED_BODY_AREA_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,secondary_body_area_codes,"[""ELBOW"",""SHOULDER""]","[""ELBOW"",""CHEST""]",FIELD_CORRECTION,SOURCE_REVIEWED_BODY_AREA_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,difficulty_code,BEGINNER,INTERMEDIATE,FIELD_CORRECTION,SOURCE_REVIEWED_DIFFICULTY_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,instruction_summary_ko,로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,30~45도 벤치에 가슴을 대고 엎드려 덤벨을 몸통 옆으로 당겨 올린 뒤 팔이 늘어질 때까지 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000134,incline_chest_supported_dumbbell_row_isolation_dumbbell,form_cues_ko,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."",""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."",""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."",""팔을 천천히 펴며 처음 위치로 돌아온다.""]","[""벤치를 30~45도로 세우고 가슴을 벤치에 댄다."",""팔꿈치가 몸통에서 과하게 벌어지지 않도록 덤벨을 잡는다."",""어깨를 으쓱하지 않고 등으로 덤벨을 몸통 옆까지 당긴다."",""가슴과 목을 안정적으로 유지하며 덤벨을 천천히 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1283,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000135,calf_press_using_leg_press_machine_isolation_machine,source_track,v1,wger,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:146,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000135,calf_press_using_leg_press_machine_isolation_machine,source_identity,v1:NEX-000188,146,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:146,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000135,calf_press_using_leg_press_machine_isolation_machine,instruction_summary_ko,시티드 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,레그프레스 발판에 앞꿈치를 대고 발목을 펴 발판을 밀어 뒤꿈치를 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:146,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000135,calf_press_using_leg_press_machine_isolation_machine,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""레그프레스 발판에 발 앞꿈치를 두고 뒤꿈치를 자유롭게 움직일 공간을 둔다."",""발 앞꿈치가 발판에서 떨어지지 않도록 유지한다."",""무릎 각도를 일정하게 두고 발목을 펴 뒤꿈치를 들어 올린다."",""반동 없이 발목 가동 범위 안에서 뒤꿈치를 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:146,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000136,leg_curl_with_elastic_isolation_resistance_band,source_track,v1,wger,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1603,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000136,leg_curl_with_elastic_isolation_resistance_band,source_identity,v1:NEX-000191,1603,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1603,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000136,leg_curl_with_elastic_isolation_resistance_band,instruction_summary_ko,레그 컬 운동은 다리를 굽혔다 펴며 허벅지 뒤쪽을 사용하는 운동입니다.,밴드를 발목에 걸고 허벅지를 고정한 채 무릎을 굽혀 뒤꿈치를 엉덩이 쪽으로 당겼다가 천천히 폅니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1603,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000136,leg_curl_with_elastic_isolation_resistance_band,form_cues_ko,"[""기구에 앉아 몸과 기구의 위치를 맞춘다."",""다리를 천천히 굽힌다."",""조절할 수 있는 범위에서 잠시 멈춘다."",""천천히 다리를 되돌린다.""]","[""밴드를 단단한 지점에 고정하고 발목에 건다."",""허벅지와 몸통이 들리지 않도록 위치를 고정한다."",""발목을 과하게 꺾지 않고 무릎을 굽힌다."",""밴드 장력을 유지하며 다리를 천천히 편다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1603,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000137,bulgarian_squat_with_dumbbells_isolation_dumbbell,source_track,v1,wger,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1706,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000137,bulgarian_squat_with_dumbbells_isolation_dumbbell,source_identity,v1:NEX-000195,1706,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:wger:1706,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000137,bulgarian_squat_with_dumbbells_isolation_dumbbell,location_codes,"[""HOME"",""GYM""]","[""GYM""]",FIELD_CORRECTION,LOCATION_DERIVED_FROM_LOAD_EQUIPMENT,APPLIED,integrated_exercise_review_updated.csv:wger:1706,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000137,bulgarian_squat_with_dumbbells_isolation_dumbbell,setup_condition_ko,,안정적인 뒤쪽 벤치와 덤벨을 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:wger:1706,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000137,bulgarian_squat_with_dumbbells_isolation_dumbbell,instruction_summary_ko,스플릿 스쿼트 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,한 발을 뒤 벤치에 올리고 앞다리에 체중을 두어 몸을 낮췄다가 앞발로 바닥을 밀며 일어납니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1706,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000137,bulgarian_squat_with_dumbbells_isolation_dumbbell,form_cues_ko,"[""발을 편하게 벌리고 양발에 무게를 나눈다."",""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."",""발바닥을 바닥에 두고 편한 범위까지만 내려간다."",""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]","[""처음에는 덤벨 없이 균형을 익힌 뒤 양손에 덤벨을 든다."",""한 발을 뒤 벤치에 올리고 앞발을 충분히 앞으로 둔다."",""골반이 한쪽으로 기울지 않게 앞다리 중심으로 몸을 낮춘다."",""앞발로 바닥을 밀어 일어나고 좌우를 같은 횟수로 진행한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:wger:1706,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
