representative_id,representative_name_ko,exercise_family,variant_list,source_ids,source_count,movement_pattern,training_type,target_muscle,equipment,difficulty,beginner_suitable,selection_reason,merge_judgement,merge_basis,removable_review_required_codes,additional_review_required_codes,representative_source_id,representative_source_name,representative_review_status,review_required,review_required_codes,reviewed_family,reviewed_variant_relation,reviewed_movement_pattern,reviewed_equipment,reviewed_cardio_equipment,review_decision,review_reason_code,reviewer,reviewed_at,taxonomy_review_status,setup_condition_ko,target_muscle_status,primary_body_area_codes,secondary_body_area_codes,body_area_status,difficulty_status
REX-000051,플랭크 로테이션,PLANK_ROTATION,"[{""source_id"":""gymvisual:0464"",""variant"":""BASE"",""source_name"":""front plank with twist""}]",gymvisual:0464,1,CORE_BRACE,STRENGTH,CORE,BODYWEIGHT,INTERMEDIATE,CONDITIONAL,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,BEGINNER_SUITABILITY_REVIEW|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|MOVEMENT_PATTERN_REVIEW,gymvisual:0464,front plank with twist,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|BEGINNER_SUITABILITY_REVIEW,PLANK_ROTATION,NO_VARIANT_SINGLE_SOURCE,CORE_BRACE,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ABDOMEN""]","[""LOWER_BACK""]",APPROVED,APPROVED
REX-000052,푸시업,PUSH_UP,"[{""source_id"":""gymvisual:0662"",""variant"":""BASE"",""source_name"":""push-up""}]",gymvisual:0662,1,HORIZONTAL_PUSH,STRENGTH,CHEST,BODYWEIGHT,BEGINNER,SUITABLE,family 내 대표 1개를 선택; 표준 운동명이 명확함; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,BEGINNER_SUITABILITY_REVIEW|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|MOVEMENT_PATTERN_REVIEW,gymvisual:0662,push-up,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|BEGINNER_SUITABILITY_REVIEW,PUSH_UP,NO_VARIANT_SINGLE_SOURCE,HORIZONTAL_PUSH,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""CHEST""]","[""SHOULDER"",""ELBOW""]",APPROVED,APPROVED
REX-000053,후면 어깨 스트레칭,REAR_DELTOID_STRETCH,"[{""source_id"":""gymvisual:0669"",""variant"":""BASE"",""source_name"":""rear deltoid stretch""}]",gymvisual:0669,1,MOBILITY_STRETCH,MOBILITY,MOBILITY,BODYWEIGHT,BEGINNER,SUITABLE,family 내 대표 1개를 선택; 원천 설명·가이드 연결이 있음; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_FAMILY_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|VARIANT_RELATION_REVIEW_REQUIRED,gymvisual:0669,rear deltoid stretch,FAMILY_SELECTION_COMPLETE,true,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED,REAR_DELTOID_STRETCH,NO_VARIANT_SINGLE_SOURCE,MOBILITY_STRETCH,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""SHOULDER""]","[""UPPER_BACK""]",APPROVED,APPROVED
REX-000054,리버스 카프 레이즈,REVERSE_CALF_RAISE,"[{""source_id"":""gymvisual:0763"",""variant"":""MACHINE|REVERSE"",""source_name"":""smith reverse calf raises""},{""source_id"":""gymvisual:1000"",""variant"":""BASE"",""source_name"":""band single leg reverse calf raise""}]",gymvisual:0763|gymvisual:1000,2,ISOLATION,STRENGTH,CALVES,BAND,INTERMEDIATE,CONDITIONAL,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,MERGE_TO_FAMILY_KEEP_VARIANTS,"동일 목적과 수행 패턴(ISOLATION)을 공유하는 후보를 family로 묶고, 장비·자세·그립·편측성·난이도 차이는 variant로 보존했다. 타겟 근육만 같은 후보는 이 family 근거로 사용하지 않았다.",EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,BEGINNER_SUITABILITY_REVIEW|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|HUMAN_TAXONOMY_REVIEW_REQUIRED|MOVEMENT_PATTERN_REVIEW,gymvisual:1000,band single leg reverse calf raise,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|BEGINNER_SUITABILITY_REVIEW,REVERSE_CALF_RAISE,KEEP_VARIANTS:2,ISOLATION,equipment=BAND;requires_equipment=true;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT""]","[""KNEE""]",APPROVED,APPROVED
REX-000055,리버스 리스트 컬,REVERSE_WRIST_CURL,"[{""source_id"":""gymvisual:0082"",""variant"":""BASE"",""source_name"":""barbell reverse wrist curl""},{""source_id"":""gymvisual:0368"",""variant"":""DUMBBELL|BENCH_SUPPORT"",""source_name"":""dumbbell over bench revers wrist curl""},{""source_id"":""gymvisual:0385"",""variant"":""DUMBBELL|REVERSE"",""source_name"":""dumbbell reverse wrist curl""},{""source_id"":""gymvisual:0994"",""variant"":""BAND|REVERSE"",""source_name"":""band reverse wrist curl""}]",gymvisual:0082|gymvisual:0368|gymvisual:0385|gymvisual:0994,4,ISOLATION,STRENGTH,FOREARMS,BARBELL,BEGINNER,SUITABLE,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,MERGE_TO_FAMILY_KEEP_VARIANTS,"동일 목적과 수행 패턴(ISOLATION)을 공유하는 후보를 family로 묶고, 장비·자세·그립·편측성·난이도 차이는 variant로 보존했다. 타겟 근육만 같은 후보는 이 family 근거로 사용하지 않았다.",EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,BEGINNER_SUITABILITY_REVIEW|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|HUMAN_TAXONOMY_REVIEW_REQUIRED|MOVEMENT_PATTERN_REVIEW,gymvisual:0082,barbell reverse wrist curl,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|BEGINNER_SUITABILITY_REVIEW,REVERSE_WRIST_CURL,KEEP_VARIANTS:4,ISOLATION,equipment=BARBELL;requires_equipment=true;locations=GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""WRIST_HAND""]","[""ELBOW""]",APPROVED,APPROVED
REX-000056,앞뒤 스텝,CARDIO,"[{""source_id"":""gymvisual:3672"",""variant"":""BASE"",""source_name"":""back and forth step""}]",gymvisual:3672,1,GAIT,CARDIO,CARDIO,BODYWEIGHT,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:3672,back and forth step,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,GAIT,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME,NO_EQUIPMENT_BODYWEIGHT,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000057,의자 잡고 무릎 들기,HIP_FLEXION,"[{""source_id"":""kspo:46ea8fdbe34474fac354a051f63b114e0a6d20a21f71226ae0db5da216d14861"",""variant"":""BASE"",""source_name"":""의자잡고 전방으로 무릎 굽혀 들기""}]",kspo:46ea8fdbe34474fac354a051f63b114e0a6d20a21f71226ae0db5da216d14861,1,ISOLATION,STRENGTH,QUADRICEPS,CHAIR,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,kspo:46ea8fdbe34474fac354a051f63b114e0a6d20a21f71226ae0db5da216d14861,의자잡고 전방으로 무릎 굽혀 들기,FAMILY_SELECTION_COMPLETE,false,,HIP_FLEXION,NO_VARIANT_SINGLE_SOURCE,ISOLATION,equipment=BODYWEIGHT;requires_equipment=true;locations=HOME,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,APPROVED,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]",APPROVED,APPROVED
REX-000058,하이니,CARDIO,"[{""source_id"":""gymvisual:3636"",""variant"":""BASE"",""source_name"":""high knee against wall""}]",gymvisual:3636,1,GAIT,CARDIO,CARDIO,BODYWEIGHT,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:3636,high knee against wall,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,GAIT,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME,NO_EQUIPMENT_BODYWEIGHT,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,APPROVED
REX-000059,점핑잭,CARDIO,"[{""source_id"":""gymvisual:3224"",""variant"":""BASE"",""source_name"":""jack jump (male)""}]",gymvisual:3224,1,JUMP_PLYOMETRIC,CARDIO,CARDIO,BODYWEIGHT,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:3224,jack jump (male),FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,JUMP_PLYOMETRIC,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NO_EQUIPMENT_BODYWEIGHT,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]",APPROVED,APPROVED
REX-000060,줄넘기,CARDIO,"[{""source_id"":""gymvisual:2612"",""variant"":""BASE"",""source_name"":""jump rope""}]",gymvisual:2612,1,JUMP_PLYOMETRIC,CARDIO,CARDIO,JUMP_ROPE,INTERMEDIATE,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:2612,jump rope,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,JUMP_PLYOMETRIC,equipment=JUMP_ROPE;requires_equipment=true;locations=HOME|GYM,JUMP_ROPE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000061,케틀벨 스윙,KETTLEBELL_SWING,"[{""source_id"":""wger:9"",""variant"":""BASE"",""source_name"":""2 Handed Kettlebell Swing""}]",wger:9,1,HIP_DOMINANT,STRENGTH,GLUTES,KETTLEBELL,INTERMEDIATE,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,wger:9,2 Handed Kettlebell Swing,FAMILY_SELECTION_COMPLETE,false,,KETTLEBELL_SWING,NO_VARIANT_SINGLE_SOURCE,HIP_DOMINANT,equipment=KETTLEBELL;requires_equipment=true;locations=GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""HIP""]","[""KNEE"",""LOWER_BACK""]",APPROVED,APPROVED
REX-000062,달리기,CARDIO,"[{""source_id"":""gymvisual:0685"",""variant"":""BASE"",""source_name"":""run""}]",gymvisual:0685,1,GAIT,CARDIO,CARDIO,BODYWEIGHT,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:0685,run,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,GAIT,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME,NO_EQUIPMENT_BODYWEIGHT,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000063,앉아서 짐볼 조이기,HIP_ADDUCTION,"[{""source_id"":""kspo:66e29f752b845bd1bcfa4cb737be1ede40daa81d869ea4b531c882b02ffb3c28"",""variant"":""BASE"",""source_name"":""의자에 앉아 다리로 짐볼 쥐기""}]",kspo:66e29f752b845bd1bcfa4cb737be1ede40daa81d869ea4b531c882b02ffb3c28,1,ISOLATION,STRENGTH,QUADRICEPS,STABILITY_BALL,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,kspo:66e29f752b845bd1bcfa4cb737be1ede40daa81d869ea4b531c882b02ffb3c28,의자에 앉아 다리로 짐볼 쥐기,FAMILY_SELECTION_COMPLETE,false,,HIP_ADDUCTION,NO_VARIANT_SINGLE_SOURCE,ISOLATION,equipment=STABILITY_BALL;requires_equipment=true;locations=HOME,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000064,앉아서 고관절 굴곡,HIP_FLEXION,"[{""source_id"":""kspo:dfd7eaa07d42e118610eb6756d8dcdc351f5b1f3c9a1262fa94aa18d92a87e09"",""variant"":""BASE"",""source_name"":""앉아서 엉덩관절 굽히기""}]",kspo:dfd7eaa07d42e118610eb6756d8dcdc351f5b1f3c9a1262fa94aa18d92a87e09,1,ISOLATION,STRENGTH,QUADRICEPS,CHAIR,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,kspo:dfd7eaa07d42e118610eb6756d8dcdc351f5b1f3c9a1262fa94aa18d92a87e09,앉아서 엉덩관절 굽히기,FAMILY_SELECTION_COMPLETE,false,,HIP_FLEXION,NO_VARIANT_SINGLE_SOURCE,ISOLATION,equipment=BODYWEIGHT;requires_equipment=true;locations=HOME,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000065,짧은 보폭 달리기,CARDIO,"[{""source_id"":""gymvisual:3656"",""variant"":""BASE"",""source_name"":""short stride run""}]",gymvisual:3656,1,GAIT,CARDIO,CARDIO,BODYWEIGHT,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:3656,short stride run,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,GAIT,equipment=BODYWEIGHT;requires_equipment=false;locations=GYM,NO_EQUIPMENT_BODYWEIGHT,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000066,한발 서기 균형,MOBILITY,"[{""source_id"":""kspo:19af0f76cad5e01830e662585e3cea621cf8563f1955f83114bef440606379c4"",""variant"":""BASE"",""source_name"":""한발 서서 균형잡기""}]",kspo:19af0f76cad5e01830e662585e3cea621cf8563f1955f83114bef440606379c4,1,BALANCE,MOBILITY,MOBILITY,BODYWEIGHT,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,kspo:19af0f76cad5e01830e662585e3cea621cf8563f1955f83114bef440606379c4,한발 서서 균형잡기,FAMILY_SELECTION_COMPLETE,false,,MOBILITY,NO_VARIANT_SINGLE_SOURCE,BALANCE,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""HIP""]","[""ANKLE_FOOT"",""KNEE""]",APPROVED,APPROVED
REX-000067,실내 자전거,CARDIO,"[{""source_id"":""gymvisual:2138"",""variant"":""BASE"",""source_name"":""stationary bike run v. 3""}]",gymvisual:2138,1,CYCLING,CARDIO,CARDIO,STATIONARY_BIKE,BEGINNER,SUITABLE,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:2138,stationary bike run v. 3,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,CYCLING,equipment=STATIONARY_BIKE;requires_equipment=true;locations=GYM,STATIONARY_BIKE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,APPROVED
REX-000068,스텝박스 오르내리기,CARDIO,"[{""source_id"":""kspo:00c41c823f6141adb2f3b7da95c1213fea98dac6cb3bfaf453f1a4989133d2d2"",""variant"":""BASE"",""source_name"":""스텝박스 오르내리기""}]",kspo:00c41c823f6141adb2f3b7da95c1213fea98dac6cb3bfaf453f1a4989133d2d2,1,GAIT,CARDIO,CARDIO,UNSPECIFIED,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,kspo:00c41c823f6141adb2f3b7da95c1213fea98dac6cb3bfaf453f1a4989133d2d2,스텝박스 오르내리기,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,GAIT,equipment=STEP_BOX;requires_equipment=true;locations=HOME,REVIEW_REQUIRED,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000069,누워서 밴드 레그 프레스,LEG_PRESS,"[{""source_id"":""kspo:72cc612abf8747105b33f64e0661b713012fb3f2ae378cd5c5142215eedc899b"",""variant"":""BASE"",""source_name"":""밴드 잡고 누워서 다리 밀기""}]",kspo:72cc612abf8747105b33f64e0661b713012fb3f2ae378cd5c5142215eedc899b,1,KNEE_DOMINANT,STRENGTH,QUADRICEPS,UNSPECIFIED,BEGINNER,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,kspo:72cc612abf8747105b33f64e0661b713012fb3f2ae378cd5c5142215eedc899b,밴드 잡고 누워서 다리 밀기,FAMILY_SELECTION_COMPLETE,false,,LEG_PRESS,NO_VARIANT_SINGLE_SOURCE,KNEE_DOMINANT,equipment=BAND;requires_equipment=true;locations=HOME,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000070,경사 트레드밀 걷기,CARDIO,"[{""source_id"":""gymvisual:3666"",""variant"":""BASE"",""source_name"":""walking on incline treadmill""}]",gymvisual:3666,1,GAIT,CARDIO,CARDIO,MACHINE,BEGINNER,SUITABLE,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:3666,walking on incline treadmill,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,GAIT,equipment=MACHINE;requires_equipment=true;locations=GYM,TREADMILL,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
