map_relation_id,pain_discomfort_area_code,condition_code,pain_score_min,pain_score_max,severity_code,service_action_code,target_strategy_code,source_exercise_stable_code,source_exercise_id,source_record_type,source_exercise_name_ko,source_primary_movement_pattern_code,source_primary_body_area_codes,source_secondary_body_area_codes,source_difficulty_code,source_training_type_code,target_exercise_stable_code,target_exercise_id,target_record_type,target_exercise_name_ko,target_primary_movement_pattern_code,target_primary_body_area_codes,target_secondary_body_area_codes,target_difficulty_code,target_training_type_code,source_load_to_avoid_code,source_load_to_avoid_roles,target_area_exclusion_check_code,target_pain_area_overlap,target_difficulty_not_higher,target_recovery_eligible,selection_rank,selection_score,selection_basis_codes,direction_code,evidence_source,evidence_reviewer,evidence_reviewed_at,review_status_code,production_eligible,target_equipment_codes,target_location_codes,target_body_focus_code,target_timing_mode_code,target_default_dosage_present,review_decision,review_stage_code,review_reason_code,review_reason_ko,movement_load_impact_check_code,nrs_recovery_check_code,context_equipment_check_code
ALT-MAP-c7f4850801f5779e,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,seated_lower_back_stretch_mobility_stretch_bodyweight,REX-000084,REPRESENTATIVE,앉아서 허리 스트레칭,MOBILITY_STRETCH,"[""LOWER_BACK""]","[""UPPER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,REX-000088,REPRESENTATIVE,옆으로 누워 대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,12,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-4b56f60e76438c66,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]",BEGINNER,STRENGTH,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,false,2,73,"[""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET"",""PAIN_AREA_CROSS_TRAINING_ANCHOR""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",CALVES,REPS,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-411797254e33cd1c,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,butterfly_adductor_stretch_mobility_stretch_bodyweight,REX-000017,REPRESENTATIVE,버터플라이 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,3,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-4083159f02b15d5b,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,chair_leg_extended_stretch_mobility_stretch_bodyweight,REX-000020,REPRESENTATIVE,시티드 레그 익스텐션 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,4,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-cab13ad61ee01285,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,hamstring_stretch_mobility_stretch_bodyweight,REX-000034,REPRESENTATIVE,햄스트링 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,5,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-cfba1e3e8b1a92e6,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,neck_lateral_stretch_mobility_stretch_bodyweight,REX-000045,REPRESENTATIVE,목 옆면 스트레칭,MOBILITY_STRETCH,"[""NECK""]","[""SHOULDER""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,6,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-6b8de4497c51220a,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,overhead_triceps_stretch_mobility_stretch_bodyweight,REX-000048,REPRESENTATIVE,오버헤드 삼두근 스트레칭,MOBILITY_STRETCH,"[""ELBOW""]","[""SHOULDER"",""WRIST_HAND""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,7,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-6316186c9513a279,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,runners_stretch_mobility_stretch_bodyweight,REX-000077,REPRESENTATIVE,러너스 스트레칭,MOBILITY_STRETCH,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,8,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-4d248ea39c7f91fd,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,seated_calf_stretch_mobility_stretch_bodyweight,REX-000081,REPRESENTATIVE,앉아서 종아리 스트레칭,MOBILITY_STRETCH,"[""ANKLE_FOOT""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,9,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-9e8b46b983d3748c,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,seated_glute_stretch_mobility_stretch_bodyweight,REX-000082,REPRESENTATIVE,앉아서 둔근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,10,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-56cb4534fc549f65,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,seated_piriformis_stretch_mobility_stretch_bodyweight,REX-000085,REPRESENTATIVE,앉아서 이상근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,11,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-5a304f8aff27802a,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",BEGINNER,MOBILITY,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,REX-000088,REPRESENTATIVE,옆으로 누워 대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,12,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-d730d96ae74ad53a,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,standing_lateral_stretch_mobility_stretch_bodyweight,REX-000095,REPRESENTATIVE,서서 옆구리 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]",BEGINNER,STRENGTH,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,false,2,73,"[""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET"",""PAIN_AREA_CROSS_TRAINING_ANCHOR""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",CALVES,REPS,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-45cb00676fb3e6d8,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,standing_lateral_stretch_mobility_stretch_bodyweight,REX-000095,REPRESENTATIVE,서서 옆구리 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,butterfly_adductor_stretch_mobility_stretch_bodyweight,REX-000017,REPRESENTATIVE,버터플라이 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,3,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-8a3f33fa482173d6,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,standing_lateral_stretch_mobility_stretch_bodyweight,REX-000095,REPRESENTATIVE,서서 옆구리 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,chair_leg_extended_stretch_mobility_stretch_bodyweight,REX-000020,REPRESENTATIVE,시티드 레그 익스텐션 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,4,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-fccd956008c55069,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,standing_lateral_stretch_mobility_stretch_bodyweight,REX-000095,REPRESENTATIVE,서서 옆구리 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,hamstring_stretch_mobility_stretch_bodyweight,REX-000034,REPRESENTATIVE,햄스트링 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,5,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-4810d8c6b87634b4,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,standing_lateral_stretch_mobility_stretch_bodyweight,REX-000095,REPRESENTATIVE,서서 옆구리 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,neck_lateral_stretch_mobility_stretch_bodyweight,REX-000045,REPRESENTATIVE,목 옆면 스트레칭,MOBILITY_STRETCH,"[""NECK""]","[""SHOULDER""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,6,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-d5a8398810a09595,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,AREA_AVOIDING_CROSS_TRAINING_WITH_REDUCED_LOAD,standing_lateral_stretch_mobility_stretch_bodyweight,REX-000095,REPRESENTATIVE,서서 옆구리 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,overhead_triceps_stretch_mobility_stretch_bodyweight,REX-000048,REPRESENTATIVE,오버헤드 삼두근 스트레칭,MOBILITY_STRETCH,"[""ELBOW""]","[""SHOULDER"",""WRIST_HAND""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,7,73,"[""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
