alternative_only,alternative_policy_version,alternative_relation_code,alternative_source_base_exercise_id,alternative_source_base_stable_code,body_focus_code,canonical_decision_code,canonical_decision_note_ko,canonical_decision_source,canonical_status,catalog_version_code,default_rest_seconds,default_seconds_per_rep,default_sets,default_transition_seconds,default_work_seconds,difficulty_code,difficulty_policy_rule_code,difficulty_status,display_name_ko,equipment_codes,exercise_id,family_code,fitt_allowed_experience_level_codes,fitt_mapping_source_representative_exercise_id,fitt_mapping_status_code,fitt_template_ids_by_experience,fixed_posture_code,fixed_support_code,form_cues_ko,general_pool_included,general_pool_inclusion_reason_code,instruction_content_version,instruction_identity_status,instruction_summary_ko,is_representative,legacy_exercise_id,location_codes,name_en,name_ko,original_posture_instructions_replaced,pain_area_load_guard_codes,pain_discomfort_area_code,phase_codes,primary_body_area_codes,primary_movement_pattern_code,production_eligible,record_type,recovery_eligible,representative_exercise_id,review_required,review_required_codes,review_status_code,safety_mapping_source_representative_exercise_id,safety_mapping_status_code,safety_rule_binding_status_code,secondary_body_area_codes,setup_condition_ko,source_author,source_identity,source_instruction_en,source_instruction_steps_en,source_key,source_license,source_media_id,source_media_reference,source_name,source_name_en,source_name_ko,source_provenance_status,source_record_id,source_system,source_track,source_url,stable_code,stop_guard_code,support_equipment_codes,timing_mode_code,training_type_code,user_review_decision_code,user_review_status,variant_materialization_status_code,variant_relation_status_code,variant_type_code,accessed_at,attribution_text,legacy_source_identity,legacy_source_key,legacy_source_track,license_id,license_name,license_review_status,license_url,license_version,source_license_author,source_license_status,timing_phase_review_status,v1_exercise_ids,allowed_experience_level_codes,fitt_mapping_exception_code,fitt_mapping_note,mapping_source_exercise_id,raw_source_record_json,representative_source_key,variant_candidate_pair_id,approval_reference,approval_method_code,approved_at
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000085,seated_piriformis_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,이상근 스트레칭,"[""BODYWEIGHT""]",DVAR-67F0C6ACF2D0B6BA,SEATED_PIRIFORMIS_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_HEAD_NECK_NEUTRAL,MAT_AND_HEAD_CUSHION_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,이상근 스트레칭,False,,"[""HOME"", ""GYM""]",,이상근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""HIP""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""KNEE""]",,,DVAR-67F0C6ACF2D0B6BA,,,pain_alternative_policy:DVAR-67F0C6ACF2D0B6BA,,,,이상근 스트레칭,,이상근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-67F0C6ACF2D0B6BA,pain_alternative_policy,pain_alternative_policy,,seated_piriformis_stretch_mobility_stretch_bodyweight__neck_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000017,butterfly_adductor_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,버터플라이 스트레칭,"[""BODYWEIGHT""]",DVAR-691B90C811748C97,BUTTERFLY_ADDUCTOR_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_UPPER_BACK_NEUTRAL,MAT_AND_FULL_UPPER_BACK_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,버터플라이 스트레칭,False,,"[""HOME"", ""GYM""]",,버터플라이 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""HIP""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""KNEE""]",,,DVAR-691B90C811748C97,,,pain_alternative_policy:DVAR-691B90C811748C97,,,,버터플라이 스트레칭,,버터플라이 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-691B90C811748C97,pain_alternative_policy,pain_alternative_policy,,butterfly_adductor_stretch_mobility_stretch_bodyweight__upper_back_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000046,one_arm_wall_lats_isolation_bodyweight,BACK,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,90,,3,,,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,한 팔 광배근 스트레칭,"[""BODYWEIGHT""]",DVAR-6B6A6F150F4812B5,ONE_ARM_WALL_LATS,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-COMPOUND-PULL-V1"", ""INTERMEDIATE"": ""FITT-COMPOUND-PULL-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_PELVIS_NEUTRAL,FULL_BODY_MAT_AND_KNEE_BOLSTER_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,한 팔 광배근 스트레칭,False,,"[""HOME"", ""GYM""]",,한 팔 광배근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""UPPER_BACK""]",ISOLATION,True,SEPARATE_EXERCISE,False,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER"", ""ELBOW""]",,,DVAR-6B6A6F150F4812B5,,,pain_alternative_policy:DVAR-6B6A6F150F4812B5,,,,한 팔 광배근 스트레칭,,한 팔 광배근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-6B6A6F150F4812B5,pain_alternative_policy,pain_alternative_policy,,one_arm_wall_lats_isolation_bodyweight__hip_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",REPS,STRENGTH,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000099,wall_calf_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,종아리 스트레칭,"[""BODYWEIGHT""]",DVAR-6E70CC6524F991D2,WALL_CALF_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_NO_TRUNK_BRACING,FULL_BACK_AND_PELVIS_MAT_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,종아리 스트레칭,False,,"[""HOME"", ""GYM""]",,종아리 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""ANKLE_FOOT""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""KNEE""]",,,DVAR-6E70CC6524F991D2,,,pain_alternative_policy:DVAR-6E70CC6524F991D2,,,,종아리 스트레칭,,종아리 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-6E70CC6524F991D2,pain_alternative_policy,pain_alternative_policy,,wall_calf_stretch_mobility_stretch_bodyweight__abdomen_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000082,seated_glute_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,둔근 스트레칭,"[""BODYWEIGHT""]",DVAR-6F87AC6ADC514415,SEATED_GLUTE_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_UPPER_BACK_NEUTRAL,MAT_AND_FULL_UPPER_BACK_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,둔근 스트레칭,False,,"[""HOME"", ""GYM""]",,둔근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""HIP""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""KNEE""]",,,DVAR-6F87AC6ADC514415,,,pain_alternative_policy:DVAR-6F87AC6ADC514415,,,,둔근 스트레칭,,둔근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-6F87AC6ADC514415,pain_alternative_policy,pain_alternative_policy,,seated_glute_stretch_mobility_stretch_bodyweight__upper_back_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000017,butterfly_adductor_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,버터플라이 스트레칭,"[""BODYWEIGHT""]",DVAR-754CFA40B1C65427,BUTTERFLY_ADDUCTOR_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_ARMS_RELAXED,MAT_AND_LIMB_BLOCK_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,버터플라이 스트레칭,False,,"[""HOME"", ""GYM""]",,버터플라이 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""HIP""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""KNEE""]",,,DVAR-754CFA40B1C65427,,,pain_alternative_policy:DVAR-754CFA40B1C65427,,,,버터플라이 스트레칭,,버터플라이 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-754CFA40B1C65427,pain_alternative_policy,pain_alternative_policy,,butterfly_adductor_stretch_mobility_stretch_bodyweight__elbow_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000020,chair_leg_extended_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,레그 익스텐션 스트레칭,"[""BODYWEIGHT""]",DVAR-78019BC41BCE770A,CHAIR_LEG_EXTENDED_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SEATED_HANDS_OPEN_RELAXED,BACKREST_AND_OPEN_PALM_CUSHION_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,레그 익스텐션 스트레칭,False,,"[""HOME"", ""GYM""]",,레그 익스텐션 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""KNEE""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""HIP""]",,,DVAR-78019BC41BCE770A,,,pain_alternative_policy:DVAR-78019BC41BCE770A,,,,레그 익스텐션 스트레칭,,레그 익스텐션 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-78019BC41BCE770A,pain_alternative_policy,pain_alternative_policy,,chair_leg_extended_stretch_mobility_stretch_bodyweight__wrist_hand_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""PADDED_CHAIR"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000048,overhead_triceps_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,오버헤드 삼두근 스트레칭,"[""BODYWEIGHT""]",DVAR-797356CB391528BF,OVERHEAD_TRICEPS_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SEATED_FEET_UNWEIGHTED,BACKREST_AND_LOWER_LEG_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,오버헤드 삼두근 스트레칭,False,,"[""HOME"", ""GYM""]",,오버헤드 삼두근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""ELBOW""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER"", ""WRIST_HAND""]",,,DVAR-797356CB391528BF,,,pain_alternative_policy:DVAR-797356CB391528BF,,,,오버헤드 삼두근 스트레칭,,오버헤드 삼두근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-797356CB391528BF,pain_alternative_policy,pain_alternative_policy,,overhead_triceps_stretch_mobility_stretch_bodyweight__ankle_foot_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""PADDED_CHAIR"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000082,seated_glute_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,둔근 스트레칭,"[""BODYWEIGHT""]",DVAR-7D30F2A8308533FE,SEATED_GLUTE_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_NEUTRAL_SPINE,FULL_BACK_AND_PELVIS_MAT_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,둔근 스트레칭,False,,"[""HOME"", ""GYM""]",,둔근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""HIP""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""KNEE""]",,,DVAR-7D30F2A8308533FE,,,pain_alternative_policy:DVAR-7D30F2A8308533FE,,,,둔근 스트레칭,,둔근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-7D30F2A8308533FE,pain_alternative_policy,pain_alternative_policy,,seated_glute_stretch_mobility_stretch_bodyweight__lower_back_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000045,neck_lateral_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,목 옆면 스트레칭,"[""BODYWEIGHT""]",DVAR-82501686CF95380A,NECK_LATERAL_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SEATED_FEET_UNWEIGHTED,BACKREST_AND_LOWER_LEG_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,목 옆면 스트레칭,False,,"[""HOME"", ""GYM""]",,목 옆면 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""NECK""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER""]",,,DVAR-82501686CF95380A,,,pain_alternative_policy:DVAR-82501686CF95380A,,,,목 옆면 스트레칭,,목 옆면 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-82501686CF95380A,pain_alternative_policy,pain_alternative_policy,,neck_lateral_stretch_mobility_stretch_bodyweight__ankle_foot_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""PADDED_CHAIR"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
